,date,text
50,07.08.2020," ind. Smitten i Aarhus skal under kontrol, så den ikke spreder sig til resten af Danmark,« lød begrundelsen fra sundhedsminister Magnus Heunicke for de 10 ekstraordinære tiltag inden for Aarhus’ kommunegrænse. Det første bud er at stille krav "
51,07.08.2020," at bære mundbind,« siger Venstres Martin Geertsen ifølge Berlingske efter et møde mellem sundhedsordførerne fra Folketingets partier og regeringen. Sundhedsminister Magnus Heunicke har til Ritzau udtalt, at et tilskud til specifikke grupper "
52,07.08.2020," kalder det ""et spørgsmål om timing"", og både han og sundheds- og ældreminister Magnus Heunicke (S) understreger på pressemødet, at man holder nøje øje med situationen. Kravet om mundbind i al offentlig transport i Aarhus sker som konsekvens "
53,07.08.2020," fredag har sundheds- og ældreminister Magnus Heunicke opfordret alle aarhusianere til at følge anbefalingerne. »Udviklingen i Aarhus Kommune kalder på konsekvent handling. Derfor sætter vi massivt ind med lokale tiltag, så udviklingen kan vendes "
54,07.08.2020," at søge hen i det gode vejr. Fredag blev mundbind så et krav i al offentlig transport i kommunen, mens sundhedsminister Magnus Heunicke opfordrede til, at der »i videst muligt omfang« arbejdes hjemmefra, ligesom det anbefales at begrænse "
55,07.08.2020, på bussen?« spørger han. Alle dele af samfundet Nyheden om mundbind i Aarhus Kommune tikkede ind fredag kl. 14 i et brev fra sundhedsminister Magnus Heunicke til Folketingets partier. Hidtil har mundbind i busser og tog kun været en anbefaling 
56,07.08.2020,Der indføres krav om mundbind i al offentlig transport i Aarhus fra næste uge af. Det sker som konsekvens af en stigende coronasmitte i byen. Det står fast efter et møde fredag mellem sundhedsminister Magnus Heunicke (S) og de øvrige 
57,06.08.2020," klinikker som alternativ til almene praksisser. Sundhedsminister Magnus Heunicke erkender i et skriftligt svar til Jyllands-Posten, at det fortsat er »et alvorligt og akut problem, når man ikke kan tiltrække praktiserende læger til yderområder "
58,06.08.2020," »Regeringen mener ikke, at det på nuværende tidspunkt er rigtigt at hæve forsamlingsforbuddet fra 100 til 200. Vi har netop inddelt åbningen i faser, for at vi forud for hver faseovergang kan tage bestik af situationen,« siger sundhedsminister Magnus "
59,06.08.2020,""". Og det er altså nu blevet tilfældet. Ifølge sundheds- og ældreminister Magnus Heunicke (S) handler det om at bevare kontrollen med coronavirus. - Epidemien tager til globalt og flere steder i Europa, og den seneste tid har vi set en stigning i antallet "
60,06.08.2020," på daværende tidspunkt var meget presset. Situationen endte med en næse til udenrigsminister Jeppe Kofod (S), forsvarsminister Trine Bramsen (S) og sundheds- og ældreminister Magnus Heunicke (S), da det kom frem, at respiratorerne var ubrugelige "
61,06.08.2020," om mundbind fylder en del i coronadebatten i disse dage. SF - et andet støtteparti - vil drøfte en forsøgsordning med gratis udlevering af mundbind med sundhedsminister Magnus Heunicke (S). - Hvis flere beskytter sig med mundbind, kan "
62,06.08.2020,"Det skal ikke være ens pengepung, der afgør, om man kan beskytte sig med mundbind, når man kører med offentlig transport. Derfor vil SF drøfte en forsøgsordning med gratis udlevering af mundbind med sundhedsminister Magnus Heunicke (S "
63,06.08.2020," Magnus Heunicke. »Jeg er et stort spørgsmålstegn. Hvis man mener, det er farligt at åbne natteliv, og generelt er bekymret for større arrangementer, så vil jeg også være bekymret for at lempe forsamlingsforbuddet,« siger hun. Hos De Konservative "
64,05.08.2020," genåbningen af bl.a. natklubber. Sundhedsminister Magnus Heunicke har gjort det klart, at regeringen følger myndighedernes anbefalinger. tool_DW_kort_corona-antal-smittede-EUROPA "
65,05.08.2020,". Senere tirsdag sagde sundhedsminister Magnus Heunicke, at regeringen vil lytte til seruminstituttets sundhedsfaglige anbefalinger. Efter planen skal genåbningen af Danmark gå ind i fase fire i august. Det betyder bl.a., at natklubber "
66,05.08.2020," med at skabe store ødelæggelser på USA's østkyst, hvor fire er døde, og millioner står uden strøm. DET SKRIVER DE ANDRE MEDIER OM Avisen Danmark: Sundhedsminister Magnus Heunicke vil ikke genåbne diskoteker og natklubber, hvis myndighederne fraråder "
67,04.08.2020," at træffe beslutningen. Regeringen vil lytte Tirsdag aften meddelte sundhedsminister Magnus Heunicke så, at regeringen lytter: »Vi kommer ikke til at lægge noget frem (for partierne i Folketinget, red.), som er sundhedsfagligt uforsvarligt,« sagde "
68,04.08.2020,"Store dele af den planlagte fase fire-genåbning hænger nu i en tynd tråd. Sådan lød det tirsdag aften fra sundhedsminister Magnus Heunicke, efter at direktøren for Statens Serum Institut, Kåre Mølbak, tidligere tirsdag havde meddelt "
69,04.08.2020,"- og Ældreministeriet er ikke vendt tilbage på Ritzaus henvendelse. Hos Socialdemokratiets pressetjeneste er meldingen, at det netop er sundhedsminister Magnus Heunicke (S), der skal kommentere Mølbaks udmelding. Dansk Folkeparti vil have fremrykket mødet "
70,02.08.2020,", at sundhedsminister Magnus Heunicke inden topmødet havde erklæret sin klare støtte til et sundhedsmæssigt løft. »Overordnet er regeringen således positiv indstillet over for, at sundhedsområdet prioriteres højere i EU. Det indebærer både en bedre tværgående "
71,01.08.2020,", at partiet endnu ikke har lagt sig fast på, om mundbind skal være gratis, eller om visse borgere skal have et tilskud til at købe dem. Ifølge sundhedsordføreren har SF flere gange rejst problemstillingen over for sundhedsminister Magnus Heunicke (S "
72,31.07.2020," klip fra dokumentaren allerede har været vist flere steder, har der allerede været talrige reaktioner fra politikere. Dansk Folkeparti har allerede krævet flere uafhængige tilsyn på landets plejehjem, og sundheds- og ældreminister Magnus "
73,31.07.2020, fra besparelser på udlændinge. DF vil have et såkaldt politisk kryds mellem pension og udlændinge. Det skriver Jyllands-Posten. Minister frygter at flere ældre oplever svigt på plejehjem Sundheds- og ældreminister Magnus Heunicke (S) frygter 
74,31.07.2020,"- og ældreminister Magnus Heunicke (S) siger i et skriftligt svar til avisen, at der allerede er klare arbejdsgange i forhold til enkeltudbrud. Han melder, at der arbejdes på et såkaldt nationalt varslingssystem. - Her vil myndighederne på baggrund "
75,30.07.2020,"Sundheds- og ældreminister Magnus Heunicke (S) frygter, at der er flere plejehjemsbeboere, som får en mangelfuld behandling på plejehjem i Danmark. Det siger han, efter at en TV2-dokumentar om forhold på to danske plejehjem er blevet vist "
76,30.07.2020," sundheds- og ældreminister Magnus Heunicke (S) og også over for statsministeren. Denne plejehjemssag har udviklet sig så voldsomt, at vi mener, at vi skal have toppen af regeringen på banen. Han håber, at statsministeren vil overføre "
77,30.07.2020,", skal dog holdes op mod, at der i alt er foretaget næsten 1,5 millioner coronatest. I øjeblikket foretages der omkring 20.000 test dagligt. Alligevel udtaler sundheds- og ældreminister Magnus Heunicke (S) sig positivt om tallene. Flere end 800 "
78,30.07.2020," det bl.a., hvordan en demenssyg mand på et plejehjem i Randers går rundt med afføring i bukserne i næsten ti timer, før han får skiftet ble og bukser. Optagelserne fik sent onsdag aften sundheds- og ældreminister Magnus Heunicke til at kalde "
79,28.07.2020,". Sundhedsminister Magnus Heunicke (S) har tidligere fortalt, at han ser appen som et vigtigt supplement til den manuelle opsporing, som myndighederne står for. - Med appen har vi tilføjet et digitalt værktøj, der kan hjælpe med at bryde de skjulte "
80,28.07.2020,"? Selv har både statsminister Mette Frederiksen og sundheds- og ældreminister Magnus Heunicke henvist til, at regeringen rådførte sig med »en bred kreds af myndigheder«. Under et samråd i juni udtalte statsministeren, at hun havde lænet sig op ad Statens "
81,28.07.2020,"- og ældreminister Magnus Heunicke (S), FOA-formand Mona Striib og en række eksperter på området. "
82,28.07.2020,", om lovgivningen beskytter børn godt nok. Meldingen kommer efter sagen om en 13-årig pige, der blev udsat for seksuelle overgreb af sin lærer. B.T.: Sundhedsminister Magnus Heunicke svarede vildledende, da han på et pressemøde gav indtryk af "
83,27.07.2020," var den kommunale konklusion »meget tilfredsstillende«, mens det uafhængige tilsyn fandt »større problemer af betydning for den fornødne kvalitet«. Sundhedsminister Magnus Heunicke kalder afdækningen »foruroligende« og vil nu overveje at styrke tilsynet "
84,27.07.2020,", hvor han opfordrer hende og sundheds- og ældreminister Magnus Heunicke til at handle her og nu for at få rettet op på forholdene i ældreplejen. Kravet om at styrke det uafhængige tilsyn nævnes også i brevet. "
85,26.07.2020,", hvorvidt vi kan stole på kommunetilsynenes uafhængighed, når vi ser så store diskrepanser,« siger Troels Yde Toftdahl, velfærdspolitisk fagchef i DE. Sundhedsminister Magnus Heunicke vil kigge på hele ældreområdet og bede kommuneforeningen KL "
86,26.07.2020," af det og gør noget ved det,« siger Helle Linnet, der betoner, at der er op mod 1.000 plejehjem i Danmark. »På hovedparten får man en rigtig god og omsorgsfuld pleje,« mener hun. Sundhedsminister Magnus Heunicke kalder det »foruroligende«, at der er så "
87,24.07.2020," de ældre på et tidspunkt, og derfor synes jeg, det er bekymringsværdigt, når smitten stadig er så høj mellem folk, siger han. Sundhedsminister Magnus Heunicke (S) advarede onsdag aften på Facebook mod, at folk slækker på at efterleve "
88,24.07.2020,", der er i Danmark, jo større er risikoen for, at det stikker af,« siger han. Slækker en smule Sundheds- og ældreminister Magnus Heunicke understregede onsdag i et Facebook-opslag, at coronavirussen er »under kontrol«: »Men måske er det lykkedes så godt "
89,23.07.2020,". Fra 123 tilfælde i uge 27 til 240 i uge 29. Derfor opfordrede både sundhedsminister Magnus Heunicke og Tyra Grove Krause, afdelingschef og overlæge på SSI, til at holde fast i de gode vaner: Fysisk afstand og grundig håndhygiejne. Heunicke "
90,23.07.2020,"Sundheds- og ældreminister Magnus Heunicke (S) opfordrer efter en stigning i bekræftede smittetilfælde danskerne til at holde sig til retningslinjerne. Det sker i et Facebook-opslag onsdag aften. Ministeren understreger, at coronavirusset "
91,21.07.2020," med stor debat til følge. Sundhedsminister Magnus Heunicke konstaterede, at »svigt og forsømmelser i så voldsom grad hverken kan eller skal vi acceptere«, og indkaldte til topmøde i bestræbelserne på at rydde op. TV 2 har indtil "
92,21.07.2020,"«. Før sommerferien holdt Magnus Heunicke møde med Folketingets partier, og der er planlagt et nyt møde i august. »En ny epidemilov skal ikke alene kunne håndtere den aktuelle coronapandemi, men også mulige fremtidige pandemier. Der er derfor "
93,21.07.2020,"Sundheds- og ældreministeren, Magnus Heunicke, har i et folketingssvar afvist at udlevere en række dokumenter til Folketingets Sundheds- og Ældreudvalg. Udvalget har bedt om at få oversendt, hvad de forskellige myndigheder "
94,20.07.2020," sundheds- og ældreminister Magnus Heunicke (S). Siden kom smitten med coronavirus så meget under kontrol, at der ifølge det seneste tal fra Statens Serum Institut i fredags kun var 49 nye bekræftede tilfælde det seneste døgn. Og hospitalerne står "
95,18.07.2020,"«. Men som Jyllands-Posten tidligere har beskrevet, kom så vidtgående en anbefaling ikke fra Sundhedsstyrelsen. Siden har både Mette Frederiksen og sundheds- og ældreminister Magnus Heunicke henvist til, at regeringen rådførte sig med »en bred kreds "
96,17.07.2020," blandt andet til forbuddet om at være flere end 100 samlet ad gangen og de pladskrav, der gælder for gæster i restauranter og caféer. Det har ikke været muligt for Politiken at få en kommentar fra sundhedsminister Magnus Heunicke (S). "
97,16.07.2020," tal. Hotelfamiliers blødende forretninger i nye problemer Information: Sundhedsminister Magnus Heunicke (S) har forsikret, at statens smitteopsporingsapp, der blev lanceret i juni, er sikker. Alligevel har Udenrigsministeriet forbudt samtlige "
98,15.07.2020," Information. Grunden er, at man frygter for datasikkerheden, fordi appen kræver, at man har bluetooth-funktionen aktiveret på sin telefon. Det sker på trods af, at sundhedsminister Magnus Heunicke (S) flere gange har forsikret, at appen er sikker "
99,14.07.2020," Magnus Heunicke (S). Kammeradvokaten indledte en undersøgelse for at afklare en række spørgsmål om blandt andet habilitet ved aftaler og eventuelle brud på databeskyttelsesregler. Undersøgelsen mundede ud i, at Kammeradvokaten anbefalede "
100,14.07.2020," byrådsgruppe ønsker fortsat, at videooptagelserne bliver vist i sin helhed. Dette er blevet til en bred debat om hele ældreplejen i Danmark, og vi er glade for, at sundheds- og ældreminister Magnus Heunicke tager sagen dybt seriøst. Efter sommerferien "
101,14.07.2020,". - Og det kan vi undgå ved, at patienterne er åbne om, hvad de får af alternative medikamenter, og dels ved at vi bliver lidt klogere på, hvad der er i de præparater, de får i den alternative verden, siger Tue Flindt Müller. Sundhedsminister Magnus "
102,13.07.2020," udsættes for intime og krænkende situationer, hvor plejepersonalet tilsidesætter hendes behov. Optagelserne blev filmet over 16 dage i efteråret 2019, og kvindens pårørende og værge havde givet TV2 tilladelse. Sundheds- og Ældreminister Magnus "
103,11.07.2020," vakt opsigt. Sundheds- og ældreminister Magnus Heunicke (S) har indkaldt forskellige aktører på ældreområdet til et møde om ældreplejen. - Billederne og beskrivelserne er rent ud sagt frygtelige og ikke noget, vi hverken skal eller kan "
104,09.07.2020," offentliggjorde med stor debat til følge. Sundhedsminister Magnus Heunicke konstaterede, at »svigt og forsømmelser i så voldsom grad hverken kan eller skal vi acceptere«, og indkaldte til topmøde i bestræbelserne på at rydde op. Tilbage står spørgsmålet "
105,09.07.2020,". Ældreminister Magnus Heunicke (S) har indkaldt til møde med alle involverede parter, som formentlig holdes efter sommeren. KL står for området, men er ikke klar til at fremlægge specifikke forslag endnu. "
106,09.07.2020, på en anden. Sørens Papes yderste mål er statsministerposten Minister indkalder til møde efter video fra plejehjem Sundheds- og ældreminister Magnus Heunicke (S) kalder optagelser af dement kvinde fra aarhusiansk plejehjem for frygtelige og siger 
107,09.07.2020,"Videoklip fra en forbudt dokumentar viser, hvordan en 90-årig, der er ramt af demens, ikke får den fornødne pleje. Sundheds- og ældreminister Magnus Heunicke (S) kalder på Instagram billederne for frygtelige og siger, at kvinden udsættes "
108,08.07.2020," og mere op, og i samme takt opdaterer vi løbende rejsevejledningerne for både erhvervsrejsende og danskere, som skal på ferie i udlandet, siger sundheds- og ældreminister Magnus Heunicke (S) i meddelelsen. - Flere steder vil man kunne møde "
109,07.07.2020,". Et eftersyn, som hun vil kræve af sundheds- og ældreminister Magnus Heunicke (S), som i tillæg hertil kaldes i samråd af Venstre-politikeren. »Det har gjort et stort indtryk på mig at se de optagelser. Den måde, som [kvinden] behandles på, er så "
110,07.07.2020," var vellykket, har Østjyllands Politi skrevet i sin døgnrapport. Det bliver i øvrigt ikke Mogensen selv, der deltager i forhandlingerne om antallet af tilskuere i august. Det er overladt til justitsminister Nick Hækkerup (S) og sundhedsminister Magnus "
111,07.07.2020," sundheds- og ældreminister Magnus Heunicke (S) i et samråd. - Der har været en stribe sager, også før Aarhus, og derfor må ministeren på banen. Han skal fortælle, hvordan alle ældre sikres en værdig, kompetent og omsorgsfuld pleje, siger Jane "
112,04.07.2020,", hvordan levering af værnemidler skulle fordeles, møder kritik fra især Venstres psykiatri- og ældreordfører Jane Heitmann, der også er formand for Folketingets Sundheds- og Ældreudvalg. Hun vil nu have sundheds- og ældreminister Magnus Heunicke "
113,04.07.2020," Erhverv. Mange covid-19-patienter har det skidt, længe efter virus er vækSundhedsminister Magnus Heunicke har på grund af ferie ikke mulighed for at kommentere kritikken, det samme lyder fra KL, hvor rådmand Jette Skive (DF), der er formand "
114,03.07.2020,". Repræsentative undersøgelser er det mest centrale redskab, vi har, til at fange problemerne, før det er for sent. Politiken har forgæves forsøgt at få en kommentar fra sundhedsminister Magnus Heunicke (S). "
115,03.07.2020," Magnus Heunicke (S) vil først i august indkalde partilederne til drøftelser af situationen i næste sæson, er meldingen. "
116,03.07.2020," smittede de seneste syv dage. Det på trods af, at det snart er fire uger siden, at 15.000 mennesker deltog i en Black Lives Matter-demonstration i København. Noget der fik sundheds-og ældreminister Magnus Heunicke til at opfordre samtlige "
117,02.07.2020,", siger sundheds- og ældreminister Magnus Heunicke (S) i pressemeddelelsen. - At børn og unge over 12 år nu også får mulighed for at blive testet i samfundssporet, er derfor en vigtig udvidelse i vores testindsats, ligesom forældres mulighed "
118,01.07.2020,"I andet halvår af 2014 kom 89 unge på 16 og 17 år i kontakt med sygehuset på grund af for højt alkoholindtag, mens det samme tal for 2019 var helt oppe på 149. Det fremgår af et folketingssvar fra sundhedsminister Magnus Heunicke (S "
