,date,text
21,04.08.2020,", spillesteder og natteliv, men dette frarådes nu af Kåre Mølbak, faglig direktør i Statens Seruminstitut. I en situation, da antallet af coronasmittede er voksende, giver det grund til bekymring; i særdeleshed da alt for mange danskere synes "
22,04.08.2020," direktør Kåre Mølbak meldte tirsdag ud, at instituttet »ikke vil anbefale politikerne yderligere genåbning«. Mølbak slog over for Jyllands-Posten fast, at smittetrykket i Danmark på nuværende tidspunkt er så højt, at man ikke sundhedsfagligt kan "
23,04.08.2020,"Hvis man spørger Kåre Mølbak, faglig direktør ved Statens Serum Institut, er det ikke sundhedsfagligt forsvarligt at tage hul på den næste fase af genåbningen af Danmark med det nuværende smittetryk. Det sagde han tirsdag om genåbningens "
24,04.08.2020," faglige direktør Kåre Mølbak. Den seneste stigning i smittetallene fik tirsdag Statens Serum Institut til at advare politikerne mod den genåbning af nattelivet, som er planlagt i august. Sundhedseksperter har også påpeget, at det er vigtigt "
25,04.08.2020,"Fase 4 af genåbningen af samfundet bør udskydes. Sådan er meldingen fra Enhedslisten og SF, efter at direktør hos Statens Serum Institut Kåre Mølbak tirsdag har sagt til fagbladet Ingeniøren, at han ikke kan anbefale yderligere genåbning "
26,04.08.2020,"Kåre Mølbak, faglig direktør hos Statens Serum Institut, kan ikke sundhedsfagligt anbefale næste fase af genåbningen af Danmark. Statens Serum Institut oplyser til Jyllands-Posten, at man lige nu ser på den del af fase fire af genåbningen "
27,04.08.2020," en stigning i de nærliggende kommuner - faktisk i hele Region Midt. Så det er nok et mere generelt problem og ikke alene til knyttet nogle enkelt arrangementer, siger han. Udviklingen i antallet af coronasmittede i Aarhus vækker bekymring Ifølge Kåre "
28,03.08.2020,". Onsdag 8. april blev der alene registreret 408 nye coronasmittede. Stigningen er da heller ikke alarmerende endnu ifølge faglig direktør i SSI Kåre Mølbak. - Men stigningen viser, at vi stadig er i en epidemi, og vi skal gøre alt, hvad vi kan "
29,28.07.2020,". marts. 6: Hvad så med Statens Serum Institut? Faglig direktør fra Statens Serum Institut Kåre Mølbak har på dagen for samrådet i Folketinget med Mette Frederiksen bl.a. udtalt til Politiken, at han ikke anbefalede det konkrete tiltag "
30,28.07.2020," i en rigsretssag. Professoren har glemt, at man ikke skal præjudicere (fælde dom, før alle sagens aspekter er belyst). Den 25. juli kan Kåre Mølbak fra Statens Serum Institut fortælle, at han har en anden opfattelse af forløbet, end Søren Brostrøm har "
31,25.07.2020," Syddansk Universitet, til, at det i medierne i flere omgange er kommet frem, at regeringens to fremmeste sundhedsfaglige rådgivere, Søren Brostrøm, direktør i Sundhedsstyrelsen, og Kåre Mølbak, faglig direktør i Statens Serum Institut "
32,25.07.2020,", at det skete på myndighedernes anbefaling, og i en mail til Politiken skriver faglig direktør i Statens Serum Institut (SSI) Kåre Mølbak, at han dengang bakkede op om beslutningen. - For mig var det væsentligt, at regeringen var indstillet "
33,12.07.2020," invitation af 15.000 borgere til undersøgelse fra uge 34. Her vil de blive tilbudt test for både aktuel smitte og antistoffer, skriver faglig direktør Kåre Mølbak i det skriftlige svar. Det nye er, at man denne gang vil teste folk både for aktuel "
34,22.06.2020," af coronavirus, er sandsynlig. Kåre Mølbak, faglig direktør på Statens Serum Institut, sagde i maj på et pressemøde, at det var meget usandsynligt at se en egentlig anden bølge af coronavirus i Danmark. Det var modstridende med, hvad Statens Serum "
35,18.06.2020,"Efter tre måneder med skrappe rejserestriktioner på grund af coronavirus har regeringen åbnet for, at danskere inden længe kan tage til udlandet og holde ferie. Ifølge Kåre Mølbak, der er faglig direktør i Statens Serum Institut (SSI), kan "
36,09.06.2020," Op til samrådet var Kåre Mølbak, direktør i Statens Serum Institut og landets øverste epidemiolog, trådt frem i et interview i Politiken, hvor han roste regeringens nedlukning, som han var »ret begejstret« for, da han hørte om den. Han fastslog "
37,09.06.2020," hvilken specifik myndighed, som anbefalede en så stor nedlukning, der kom. Og statsministeren tilføjede, at hun principielt ikke går ind i, ""hvilke ord der falder fra hvilke myndigheder"". Det linje fastholder Mette Frederiksen på samrådet. Kåre "
38,09.06.2020," var skeptisk over for skolelukninger og forsamlingsforbud, var Kåre Mølbak fra Statens Serum Institut begejstret, siger han nu. JP MENER: Rigtige medier har det hele med Det er glædeligt, at coronakrisen har givet de klassiske medier fornyet medvind "
39,09.06.2020,"- Man skal handle, før man synes, det er nødvendigt. For venter man, til det er nødvendigt, vil det være for sent. Sådan lød det angiveligt fra direktøren i Statens Serum Institut, Kåre Mølbak, i tiden op til den omfattende nedlukning "
40,05.06.2020," Register?« Kåre Mølbak, faglig direktør i SSI, svarer: »Nej, det vil det ikke gøre. Det vil blive … det vil blive gemt i de eksisterende journalsystemer, der findes i sundheden, således at det bliver dokumenteret, men det … der indgår "
41,29.05.2020," udfordringer med at forklare den såkaldte kontrollerede gradvise genåbning. Hver gang regeringen åbner et hjørne her, men ikke der, så åbner den også en Pandoras æske af ubesvarede spørgsmål. Seruminstituttets faglige direktør Kåre Mølbak "
42,29.05.2020," for sundhedsfaglige vurderinger fører til uventede krøller. Senest gik Søren Brostrøm viralt i udlandet og herhjemme, da han i over et minut udfoldede sig om danske singlers tilladelse til at dyrke sex. Kåre Mølbak fra Statens Serum Institut tilføjede "
43,27.05.2020," om offentliggørelse af de positive tal mellem Søren Brostrøm, direktør for Sundhedsstyrelsen, og Kåre Mølbak, faglig direktør på Statens Serum Institut. Smittetrykket blev ifølge Ekstra Bladet i mailen beskrevet som værende lavere end forventet "
44,24.05.2020,", Kåre Mølbak – om de vil udtale sig, medmindre der bliver nedsat en decideret undersøgelseskommission. »Og det har jeg ikke hørt nogen tale om. En undersøgelseskommission nedsætter man for at få undersøgt, om nogen retligt kan holdes ansvarlig "
45,21.05.2020," eller skarp, man kan bebrejde Kåre Mølbak, at han ikke udtalte sig mere klart om anden bølge, man vil have Søren Brostrøm til at forklare andres udtalelser. Osv. Jeg synes, man i denne debat i denne vanskelige tid skulle falde lidt ned på jorden "
46,21.05.2020,". af Stockholms befolkning har haft smitten« Kåre Mølbak, faglig direktør i Statens Serum Institut har tidligere udtalt, at han finder en ”anden bølge” i Danmark meget »usandsynlig.« »Hvis virus fik frit løb, og vi ikke gjorde noget, så "
47,19.05.2020," fra Sundhedsstyrelsen og Kåre Mølbak fra Statens Serum Institut. Det skal dog gøres frivilligt for de involverede at møde op. Det er Venstres gruppenæstformand, Karsten Lauritzen, der i de seneste dage har skrevet forslaget sammen, som ser "
48,19.05.2020,", justerede man senere igen tallene for smittetrykket til henholdsvis 1,5 før nedlukningen den 12. marts og 1,3 den 24. marts. De tal giver et langt mindre fald i smittetrykket efter nedlukningen, end det SSI's faglige direktør Kåre Mølbak meddelte "
49,18.05.2020," forinden havde påvirket smittetrykket, sagde faglig direktør Kåre Mølbak, at danskerne havde været heldige og kloge. På pressemødet var også statsminister Mette Frederiksen (S) tilfreds med udviklingen, som blandt andet det fejlbehæftede notat "
50,18.05.2020," prognoser for krisens udvikling skød rigtig meget ved siden af. ​ Sundhedmyndighederne sammenlignede fra starten konsekvent med epidemiens udvikling i Italien. Som Kåre Mølbak sagde til DR den 1. marts: »Vi er nødt til at antage, at der kommer "
51,16.05.2020," på nye smittekæder. Dermed lægger hun sig på linje med faglig direktør ved Statens Serum Institut (SSI) Kåre Mølbak, der tidligere har sagt, at en såkaldt anden bølge næppe vil udvikle sig i Danmark. Statsministeren åbner dog for ""en form "
52,15.05.2020,"- eller mæslingeudbrud på samme tid. Kåre Mølbak, der er faglig direktør i Statens Serum Institut, fortalte tidligere på ugen, at han anså det for at være »meget usandsynligt«, at der kommer en anden bølge af coronavirus i Danmark. »Hvis virus fik frit løb "
53,15.05.2020," at ringe,« siger professor Michael Bang Petersen, Aarhus BSS Institut For Statskundskab, som pludselig blev en del af mediernes coronadækning. Han kom i vælten i april, da Jyllands-Posten kunne fortælle, at Kåre Mølbak, faglig direktør i Statens "
54,13.05.2020," med forskellige meldinger. Fra Sundhedsstyrelsens direktør, Søren Brostrøm, lød det, at ""raske børn kan lege med raske børn"", mens Kåre Mølbak, lægefaglig direktør i Statens Serum Institut, mente, at legeaftaler skulle aflyses. Den 20. marts kom "
55,12.05.2020,"? Vil der blive behov for på ny at lukke ned? Ifølge Kåre Mølbak, faglig direktør i Statens Serum Institut (SSI), er det »meget usandsynligt at se en egentlig anden bølge«. Sådan lød vurderingen, da regeringen og sundhedsmyndighederne tirsdag formiddag holdt "
56,12.05.2020,"Kåre Mølbak, der er faglig direktør i Statens Serum Institut, betragter det som ""meget usandsynligt"", at der kommer en anden bølge af coronavirus. Det siger han på et pressemøde i Statsministeriet. - Vi skal gøre alt, hvad der står i vores "
57,12.05.2020,"Vi har hørt ordet gentaget gang på gang, når Søren Brostrøm, direktør i Sundhedsstyrelsen, og Kåre Mølbak, faglig direktør i Statens Serum Institut (SSI), har skullet forklare, hvordan de forudser, at coronavirussen udbreder sig i Danmark "
58,12.05.2020," fra Kåre Mølbak, faglig direktør i Seruminstituttet. På det seneste har dele af erhvervslivet dog presset på for at få slækket på det gældende afstandskrav på to meter. »Hvis man som følge af retningslinjerne ikke kan have mange gæster "
59,09.05.2020,"Under et af de (ulidelige) pressemøder om coronaen kom Kåre Mølbak fra Statens Serum Institut med en åbenhjertig udtalelse om fordelene ved de nuværende anbefalinger om, hvordan vi skal omgås, eller snarere komme hinanden ved uden berøring "
60,08.05.2020," Institut (SSI) Kåre Mølbak det, han kaldte »det berømte smittetal« til pressemødet. På det tidspunkt var vurderingen, at den første genåbning ville øge smittetrykket fra 0,8 til 1,23: Før ville en coronasmittet altså smitte 0,8 andre borgere "
61,08.05.2020," for samfundet.« Kære Kåre Mølbak, sådan sagde du i et interview den 30. april til DR.​​ Dette er ikke en ordentlig måde at tiltale nogen på – ej heller de unge. Om du synes, vi er uansvarlige, ubetænksomme, samvittighedsløse eller ude af stand "
62,06.05.2020," for forhandlingerne om næste fase af genåbningen af Danmark. Men på mødet er faglig direktør for Statens Serum Institut, Kåre Mølbak, ikke til stede. Netop Mølbak har ellers i forløbet hidtil spillet en afgørende hovedrolle i rådgivningen af politikerne "
63,06.05.2020," – i sidste ende Statsministeriet – er beslutningsgrundlaget ikke bare uigennemskueligt; det er også muligheden for at se, om de beslutninger, som bliver truffet, hviler på politiske eller sundhedsfaglige vurderinger. Med andre ord: Er Kåre Mølbak "
64,06.05.2020,"Onsdag middag har Statens Serum Institut (SSI) afleveret en 100 sider lang rapport til de politikere, som forhandler om næste fase af genåbningen af Danmark. I rapporten har instituttet med Kåre Mølbak i spidsen regnet på forskellige "
65,05.05.2020," end ikke vil udlevere det, som man har. Det er dybt problematisk. Det svarer til at ville lave en finanslov, og så vil man ikke sige, hvad der står i finansloven,« siger Inger Støjberg. Smittetrykket nærmer sig en kritisk grænse - men Kåre Mølbak "
66,04.05.2020,"Der er ingen entydig forklaring på den stigende coronasmitte blandt børn og unge. Sådan lyder konklusionen i et notat fra Statens Serum Institut (SSI), der dermed ikke understøtter lægefaglig direktør Kåre Mølbaks opsang til landets "
67,04.05.2020," det fra Lyckman, som tilføjer, at det generelle indtryk er, at der er en del danskere i byen.Smittetrykket nærmer sig en kritisk grænse – men Kåre Mølbak er ikke bekymret endnu Direktøren på Radisson Blu, Per Jonsson, genkender oplevelsen. »Vi ser en del "
68,03.05.2020," magthaver gået imod sig selv. Mette Frederiksen sagde op til påsken, at man skulle lade være med at rejse, selv om hun forstod, at folk gerne ville i sommerhus. Dagen efter understregede hun, at det ikke var forbudt at køre afsted. Kåre Mølbak "
69,03.05.2020," økonomiske krise, som er en udløber af nedlukningen.Smittetrykket nærmer sig en kritisk grænse - men Kåre Mølbak er ikke bekymret endnu Venstre har klar retning – og vi håber, at regeringen fremadrettet også vil få retning, så vi kan finde "
70,02.05.2020,"Smittetrykket er steget fra 0,6 til 0,9 og nærmer sig dermed en kritisk grænse, lød advarslen forleden fra faglig direktør Kåre Mølbak, Statens Serum Institut. Fredag fulgte statsminister Mette Frederiksen op og sagde, at regeringen ser "
71,01.05.2020," Kåre Mølbak, er det samtidig en bekymrende tendens, at særligt unge bliver mere smittet end tidligere. Faktisk så meget, at der er sket mere end en fordobling i aldersgruppen 13-19 år i april. Her er hyppigheden af covid-19-smitte steget "
72,30.04.2020," på restauranter og caféer. Men under forhandlingsmødet blev direktør i seruminstituttet Kåre Mølbak spurgt til smittetrykket. Han kunne så oplyse partilederne, at smitten faktisk var steget. Der er nu tale om et smittetryk på 0,9. Derfor er spørgsmålet "
73,30.04.2020," et arrangement, så er det bedste råd, at man sikrer sig, at man ikke er mere end 10 personer til stede. Så vil der overhovedet ikke være noget at komme efter,« siger han. Smittetrykket nærmer sig en kritisk grænse - men Kåre Mølbak er ikke bekymret "
74,30.04.2020," skal aflyses, fordi holdet venter på et prøvesvar fra os.« Smittetrykket nærmer sig en kritisk grænse - men Kåre Mølbak er ikke bekymret endnu Set fra fagforbundet Danske Bioanalytikere ser situationen også kaotisk ud. Ikke mindst fordi der stort set "
75,30.04.2020," under et møde med statsminister Mette Frederiksen. Et møde, som netop handlede om, hvad der skal ske i den næste fase af genåbningen. Budbringeren var Kåre Mølbak, faglig direktør i Statens Serum Institut. Han har tidligere spillet en afgørende rolle "
76,30.04.2020," i Statens Seruminstitut, Kåre Mølbak, er steget igen. Han deltog på mødet med politikerne og oplyste til partilederne, at smittetrykket er steget til 0,9 og fortsat er stigende, mens det forud for sidste åbningsplan blot var på 0,6. Smittetrykket "
77,29.04.2020," til sundhedsvidenskaben, men det er jo ikke den fulde sandhed. De seneste beslutninger om genåbningen blev i sidste øjeblik kortsluttet af et notat fra Kåre Mølbak om hans ”fornemmelse” angående folks formodede overstadige reaktioner på eventuel genåbning "
78,29.04.2020,", hvor de er væk fra forældrene og støttet af dygtige voksne lærer at operere i en ny kultur. Kåre Mølbak fraråder direkte Folketinget at genåbne restaurationslivet samt højskoler og efterskoler Vi er overbeviste om, at de fremragende og engagerede "
79,27.04.2020,"Hvis vi skal vende tilbage til den hverdag, vi kendte før coronavirus, skal der findes en vaccine. Det har været meldingen fra WHO og fra Statens Serum Institus direktør, Kåre Mølbak. Indtil da skal vi holde fysisk afstand til hinanden "
80,25.04.2020,"Al medicin har bivirkninger, og den gyldne regel er, at bivirkningerne ikke må overstige de positive effekter. Det samme kan vel også siges om coronaepidemien. Eksperter som Kåre Mølbak og Allan Randrup Thomsen giver regeringen nødvendige "
81,25.04.2020," havde været værre, hvis Styrelsen ikke var blevet det. Og så er der Kåre Mølbak, seruminstituttets direktør, der lader sig interviewe om stort og småt – hvis det lige passer. Han kan finde på at svare på sin mobiltelefon om lørdagen, hvis aviserne ringer "
82,24.04.2020," af inddæmningsstrategien, men han minder samtidig om, at det kræver et kolossalt apparat at gennemføre. Kåre Mølbak: Vi kan tabe en måneds indsats på gulvet »Når vi finder en positiv, skal vi kontakte de personer, vedkommende har været på to meters afstand "
83,24.04.2020," afhænger af, hvordan borgerne agerer i løbet af de kommende dage,« siger Anne Tønnes, politidirektør i Københavns Politi. Kåre Mølbak: Vi kan tabe en måneds indsats på gulvet Ekstra patruljer Særligt torsdag kunne politiet notere sig med bekymring "
84,24.04.2020,"- Vi risikerer, at en måneds indsats bliver tabt på gulvet. Så kontant er opråbet fra Kåre Mølbak, faglig direktør hos Statens Serum Institut, efter at politiet har noteret sig, at flere danskere har samlet sig på solrige pletter særligt "
85,24.04.2020," sker på plejehjem, da beboere på plejehjem i kraft af deres alder og komorbiditet (andre sygdomme, red.) er i risikogruppen med hensyn til alvorlig infektion, siger faglig direktør Kåre Mølbak fra Statens Serum Institut i en meddelelse "
86,24.04.2020,", havde vi dog dispenseret fra kravet for evigt. For hvornår skal vi regne med, at vi vender tilbage til normalen, hvor vi kan give hånd som normalt? Kåre Mølbak har sagt, at vi skal vente med håndtryk til om et år. Og hvad skal det så egentlig gøre godt "
87,23.04.2020," tilsagde, at man godt kunne åbne yderligere og samtidig holde smittetrykket blandt danskerne nede. Men i notatet beskrev direktør i Statens Serum Institut, Kåre Mølbak, hvordan han frygtede en »mulig overoptimisme«, og at regnemodellerne ikke tog "
88,22.04.2020," kunne lukke dørene op, uden at sygehusene ville knække sammen. Men den faglige direktør i Statens Serum Institut, Kåre Mølbak, sagde alligevel nej til sidst. I et notat til politikerne skrev han, at han frygtede »mulig overoptimisme« og risikoen "
89,22.04.2020," kan ikke forhindre de zoologiske haver i at åbne. - Kåre Mølbak (faglig direktør for Statens Serum Institut, red.) sagde, man ville åbne lidt og så holde pause i fire uger. Så kan man vurdere, om man kan åbne mere. Nu bevæger man sig længere "
90,22.04.2020,". Han tilføjer straks, at det allerede diskuteres internationalt, om man ubetinget står i sikkerhedszonen, når man har haft virussen. Men meningen er at belyse mørketal og overvåge smitten. Kåre Mølbak forventer ikke, at coronaepidemien kan stoppes "
91,22.04.2020," for infektionsberedskab hos Statens Serum Institut Kåre Mølbak har tidligere ladet forstå, at vi arbejder hen imod flokimmunitet. Statsminister Mette Frederiksen er tydeligvis ikke af samme opfattelse og har for nylig udtalt, at vi afventer en vaccine. Lige "
92,22.04.2020," Serum Instituts faglige direktør, Kåre Mølbak, tidligere har talt om muligheden for flokimmunitet. Spørger man forskerne vurderer de dog, at det nye coronavirus kun kan medføre immunitet i op til et eller to år. Det skyldes, at coronavirusset "
93,21.04.2020," initiativ kontakter egen læge med et ønske om at blive testet, og folk, der har haft kontakt til smittede personer.Kåre Mølbak forventer ikke, at coronaepidemien kan stoppes Selv om det glæder Lars Jørgen Østergaard, at flere danskere har udsigt "
94,21.04.2020,",« siger Frederiksen. Udtalelsen kommer efter, at faglig direktør for Statens Serum Institut, Kåre Mølbak, mandag sagde til Berlingske, at danskerne muligvis skal forberede sig på at holde fysisk afstand og undgå kram og kindkys i et helt år "
95,21.04.2020," om, at ældre skal blive hjemme, har han svært ved at overskue. I hvert fald hvis det er, indtil der er udviklet en vaccine. Da Kåre Mølbak, direktør for Statens Serum Institut, søndag i Berlingske sagde, at vi skal undgå håndtryk, kram "
96,21.04.2020," borgere eller patienter. Kåre Mølbak forventer ikke, at coronaepidemien kan stoppes Ifølge Sundhedsstyrelsen er coronatest ikke helt så pålidelige, når man tester personer uden symptomer, som når man tester personer, der har symptomer. Men testen "
97,21.04.2020,". De seneste dage har fokus dog flyttet sig fra statsministeren og Sundhedsstyrelsens direktør, Søren Brostrøm, og hen til Kåre Mølbak. Han er med, fordi han er faglig direktør i infektionsberedskabet i Statens Serum Institut "
98,20.04.2020,". Det har fået flere fagfolk til at spekulere i, om virussen helt kan elimineres – i hvert fald for en periode. Mandag kom så svaret fra Kåre Mølbak, faglig direktør i Statens Serum Institut: Det ser han ikke for sig. Gammelkendte værktøjer "
99,20.04.2020,"Danskerne skal forberede sig på, at der kan komme til at gå mindst et år, før de igen kan kysse, kramme og give hånd som før coronaudbruddet. Det siger faglig direktør i Statens Serum Institut Kåre Mølbak i et interview med Berlingske "
100,20.04.2020,"Danskerne skal forberede sig på, at der kan komme til at gå mindst et år, før de igen kan kysse, kramme og give hånd som før coronaudbruddet. Det siger faglig direktør i Statens Serum Institut Kåre Mølbak i et interview med Berlingske "
101,20.04.2020," til at prøve, for det gør vi jo ikke nu, når vi ikke ved noget som helst,« siger direktøren. »Vil folk i det hele taget gå i teatret til efteråret? Vi kan læse, at Kåre Mølbak fra Statens Serum Institut mener, at man ikke skal gå i teater eller museum "
102,20.04.2020,Danmarks strategi er fortsat at afbøde udbredelsen af coronavirus og ikke at inddæmme den. Det slår faglig direktør Kåre Mølbak fra Statens Serum Institut mandag fast på et pressemøde efter tvivl i medierne. - Vi er stadig 
103,20.04.2020,"Selv om der er coronavirus, og myndighederne opfordrer til, at folk holder afstand til hinanden, kan både singler og faste partnere stadig mødes og have sex. Det siger Kåre Mølbak, faglig direktør i Statens Serum Institut, på et pressemøde "
104,20.04.2020,", hvor han blandt andet forholder sig til en opsigtsvækkende udmelding fra den faglige direktør for Statens Serum Institut, Kåre Mølbak. I et interview med Berlingske mandag har Mølbak sagt, at danskerne bør regne med at skulle holde fysisk afstand "
105,20.04.2020," Seruminstitut Kåre Mølbak i et interview med avisen Berlingske. Den melding er en særdeles dyster melding for Sparta Atletik, der arrangerer nogle af landets største motionsløb. »Det er klart, at sådan en melding gør det ekstra frustrerende, fordi "
106,20.04.2020,". At skulle afholde sig fra at kramme og mødes og indgå i sociale aktiviteter som sport, idrætsliv, fester og caféliv, det har jeg svært ved at se, at man kan dæmme op for, lyder vurderingen. Meldingen kommer, efter at Kåre Mølbak, faglig direktør ved "
107,20.04.2020," og De Radikale, efter at faglig direktør i Statens Serum Institut, Kåre Mølbak, har sagt til Berlingske, at danskerne bør regne med at skulle holde fysisk afstand indtil en vaccine mod covid-19 er klar – sandsynligvis først om et års tid "
108,20.04.2020," Østergaard, efter at Kåre Mølbak, der er faglig direktør på Statens Serum Institut, til Berlingske har udtalt, at befolkningen skal regne med at holde social afstand i mindst et år. Det er med til at forvirre befolkningen, mener Østergaard "
109,20.04.2020," fortælle, at vi nok ikke skal regne med at kunne forsamles til større arrangementer, som vi plejer, i mindst et år. Berlingske spurgte Kåre Mølbak, om han vurderer, at vi ret længe fremover skal skyde en hvid pind efter fodboldkampe på stadion "
110,20.04.2020,"En katastrofe for dansk idræt. Direktøren for Danmarks Idrætsforbund, Morten Mølholm, er ikke et øjeblik i tvivl om, at hvis meldingerne fra faglig direktør i Statens Serum Institut Kåre Mølbak holder stik, vil idrætten i Danmark på både "
111,20.04.2020,"Udmeldingen fra faglig direktør i Statens Serum Institut Kåre Mølbak til Berlingske, om at danskerne måske skal holde fysisk afstand i mindst et år, er skræmmende. Det mener administrerende direktør i Ældre Sagen Bjarne Hastrup. - Jeg tror "
112,20.04.2020," for meget eller for lidt, men sikrer, at der i hver ampul er præcis det samme som i den forrige ampul. - Og man skal kunne styre, at der er en helt kontrolleret aktivitet af det aktive indholdsstof. Det er typisk noget, der tager mange år. Kåre Mølbak: Danskerne "
113,20.04.2020," Institut Kåre Mølbak til Berlingske, at der kan gå måneder - eller endda år - før danskere kan levet livet som før coronakrisen. Det er blandt andet koncerter og kram, som skal undgås i nok mindst et år. Landets største kyllingeproducent dropper "
114,19.04.2020,"Danskerne kommer ikke foreløbigt til at uddele knus, kys og håndtryk til hinanden. Det fastslår faglig direktør i Statens Seruminstitut, Kåre Mølbak i et interview med Berlingske. Og at skråle med til ens yndlingsmusikers sange "
115,19.04.2020," af coronavirus to gange, og hjælper det at spise hvidløg? Fra Statens Serum Institut har der lydt skiftende meldinger om, hvorvidt man arbejdede ud fra et scenarie med immunitet i befolkningen. Faglig direktør Kåre Mølbak har tidligere sagt "
