,date,text
40,"<span class=""artDateTime"">05.06.2020</span>","<div class=""artDesc""> Register?« <b>Kåre</b> <b>Mølbak</b>, faglig direktør i SSI, svarer: »Nej, det vil det ikke gøre. Det vil blive … det vil blive gemt i de eksisterende journalsystemer, der findes i sundheden, således at det bliver dokumenteret, men det … der indgår </div>"
41,"<span class=""artDateTime"">29.05.2020</span>","<div class=""artDesc""> udfordringer med at forklare den såkaldte kontrollerede gradvise genåbning. Hver gang regeringen åbner et hjørne her, men ikke der, så åbner den også en Pandoras æske af ubesvarede spørgsmål. Seruminstituttets faglige direktør <b>Kåre</b> <b>Mølbak</b> </div>"
42,"<span class=""artDateTime"">29.05.2020</span>","<div class=""artDesc""> for sundhedsfaglige vurderinger fører til uventede krøller. Senest gik Søren Brostrøm viralt i udlandet og herhjemme, da han i over et minut udfoldede sig om danske singlers tilladelse til at dyrke sex. <b>Kåre</b> <b>Mølbak</b> fra Statens Serum Institut tilføjede </div>"
43,"<span class=""artDateTime"">27.05.2020</span>","<div class=""artDesc""> om offentliggørelse af de positive tal mellem Søren Brostrøm, direktør for Sundhedsstyrelsen, og <b>Kåre</b> <b>Mølbak</b>, faglig direktør på Statens Serum Institut. Smittetrykket blev ifølge Ekstra Bladet i mailen beskrevet som værende lavere end forventet </div>"
44,"<span class=""artDateTime"">24.05.2020</span>","<div class=""artDesc"">, <b>Kåre</b> <b>Mølbak</b> – om de vil udtale sig, medmindre der bliver nedsat en decideret undersøgelseskommission. »Og det har jeg ikke hørt nogen tale om. En undersøgelseskommission nedsætter man for at få undersøgt, om nogen retligt kan holdes ansvarlig </div>"
45,"<span class=""artDateTime"">21.05.2020</span>","<div class=""artDesc""> eller skarp, man kan bebrejde <b>Kåre</b> <b>Mølbak</b>, at han ikke udtalte sig mere klart om anden bølge, man vil have Søren Brostrøm til at forklare andres udtalelser. Osv. Jeg synes, man i denne debat i denne vanskelige tid skulle falde lidt ned på jorden </div>"
46,"<span class=""artDateTime"">21.05.2020</span>","<div class=""artDesc"">. af Stockholms befolkning har haft smitten« <b>Kåre</b> <b>Mølbak</b>, faglig direktør i Statens Serum Institut har tidligere udtalt, at han finder en ”anden bølge” i Danmark meget »usandsynlig.« »Hvis virus fik frit løb, og vi ikke gjorde noget, så </div>"
47,"<span class=""artDateTime"">19.05.2020</span>","<div class=""artDesc""> fra Sundhedsstyrelsen og <b>Kåre</b> <b>Mølbak</b> fra Statens Serum Institut. Det skal dog gøres frivilligt for de involverede at møde op. Det er Venstres gruppenæstformand, Karsten Lauritzen, der i de seneste dage har skrevet forslaget sammen, som ser </div>"
48,"<span class=""artDateTime"">19.05.2020</span>","<div class=""artDesc"">, justerede man senere igen tallene for smittetrykket til henholdsvis 1,5 før nedlukningen den 12. marts og 1,3 den 24. marts. De tal giver et langt mindre fald i smittetrykket efter nedlukningen, end det SSI's faglige direktør <b>Kåre</b> <b>Mølbak</b> meddelte </div>"
49,"<span class=""artDateTime"">18.05.2020</span>","<div class=""artDesc""> forinden havde påvirket smittetrykket, sagde faglig direktør <b>Kåre</b> <b>Mølbak</b>, at danskerne havde været heldige og kloge. På pressemødet var også statsminister Mette Frederiksen (S) tilfreds med udviklingen, som blandt andet det fejlbehæftede notat </div>"
50,"<span class=""artDateTime"">18.05.2020</span>","<div class=""artDesc""> prognoser for krisens udvikling skød rigtig meget ved siden af. ​ Sundhedmyndighederne sammenlignede fra starten konsekvent med epidemiens udvikling i Italien. Som <b>Kåre</b> <b>Mølbak</b> sagde til DR den 1. marts: »Vi er nødt til at antage, at der kommer </div>"
51,"<span class=""artDateTime"">16.05.2020</span>","<div class=""artDesc""> på nye smittekæder. Dermed lægger hun sig på linje med faglig direktør ved Statens Serum Institut (SSI) <b>Kåre</b> <b>Mølbak</b>, der tidligere har sagt, at en såkaldt anden bølge næppe vil udvikle sig i Danmark. Statsministeren åbner dog for ""en form </div>"
52,"<span class=""artDateTime"">15.05.2020</span>","<div class=""artDesc"">- eller mæslingeudbrud på samme tid. <b>Kåre</b> <b>Mølbak</b>, der er faglig direktør i Statens Serum Institut, fortalte tidligere på ugen, at han anså det for at være »meget usandsynligt«, at der kommer en anden bølge af coronavirus i Danmark. »Hvis virus fik frit løb </div>"
53,"<span class=""artDateTime"">15.05.2020</span>","<div class=""artDesc""> at ringe,« siger professor Michael Bang Petersen, Aarhus BSS Institut For Statskundskab, som pludselig blev en del af mediernes coronadækning. Han kom i vælten i april, da Jyllands-Posten kunne fortælle, at <b>Kåre</b> <b>Mølbak</b>, faglig direktør i Statens </div>"
54,"<span class=""artDateTime"">13.05.2020</span>","<div class=""artDesc""> med forskellige meldinger. Fra Sundhedsstyrelsens direktør, Søren Brostrøm, lød det, at ""raske børn kan lege med raske børn"", mens <b>Kåre</b> <b>Mølbak</b>, lægefaglig direktør i Statens Serum Institut, mente, at legeaftaler skulle aflyses. Den 20. marts kom </div>"
55,"<span class=""artDateTime"">12.05.2020</span>","<div class=""artDesc"">? Vil der blive behov for på ny at lukke ned? Ifølge <b>Kåre</b> <b>Mølbak</b>, faglig direktør i Statens Serum Institut (SSI), er det »meget usandsynligt at se en egentlig anden bølge«. Sådan lød vurderingen, da regeringen og sundhedsmyndighederne tirsdag formiddag holdt </div>"
56,"<span class=""artDateTime"">12.05.2020</span>","<div class=""artDesc""><b>Kåre</b> <b>Mølbak</b>, der er faglig direktør i Statens Serum Institut, betragter det som ""meget usandsynligt"", at der kommer en anden bølge af coronavirus. Det siger han på et pressemøde i Statsministeriet. - Vi skal gøre alt, hvad der står i vores </div>"
57,"<span class=""artDateTime"">12.05.2020</span>","<div class=""artDesc"">Vi har hørt ordet gentaget gang på gang, når Søren Brostrøm, direktør i Sundhedsstyrelsen, og <b>Kåre</b> <b>Mølbak</b>, faglig direktør i Statens Serum Institut (SSI), har skullet forklare, hvordan de forudser, at coronavirussen udbreder sig i Danmark </div>"
58,"<span class=""artDateTime"">12.05.2020</span>","<div class=""artDesc""> fra <b>Kåre</b> <b>Mølbak</b>, faglig direktør i Seruminstituttet. På det seneste har dele af erhvervslivet dog presset på for at få slækket på det gældende afstandskrav på to meter. »Hvis man som følge af retningslinjerne ikke kan have mange gæster </div>"
59,"<span class=""artDateTime"">09.05.2020</span>","<div class=""artDesc"">Under et af de (ulidelige) pressemøder om coronaen kom <b>Kåre</b> <b>Mølbak</b> fra Statens Serum Institut med en åbenhjertig udtalelse om fordelene ved de nuværende anbefalinger om, hvordan vi skal omgås, eller snarere komme hinanden ved uden berøring </div>"
60,"<span class=""artDateTime"">08.05.2020</span>","<div class=""artDesc""> Institut (SSI) <b>Kåre</b> <b>Mølbak</b> det, han kaldte »det berømte smittetal« til pressemødet. På det tidspunkt var vurderingen, at den første genåbning ville øge smittetrykket fra 0,8 til 1,23: Før ville en coronasmittet altså smitte 0,8 andre borgere </div>"
61,"<span class=""artDateTime"">08.05.2020</span>","<div class=""artDesc""> for samfundet.« Kære <b>Kåre</b> <b>Mølbak</b>, sådan sagde du i et interview den 30. april til DR.​​ Dette er ikke en ordentlig måde at tiltale nogen på – ej heller de unge. Om du synes, vi er uansvarlige, ubetænksomme, samvittighedsløse eller ude af stand </div>"
62,"<span class=""artDateTime"">06.05.2020</span>","<div class=""artDesc""> for forhandlingerne om næste fase af genåbningen af Danmark. Men på mødet er faglig direktør for Statens Serum Institut, <b>Kåre</b> <b>Mølbak</b>, ikke til stede. Netop Mølbak har ellers i forløbet hidtil spillet en afgørende hovedrolle i rådgivningen af politikerne </div>"
63,"<span class=""artDateTime"">06.05.2020</span>","<div class=""artDesc""> – i sidste ende Statsministeriet – er beslutningsgrundlaget ikke bare uigennemskueligt; det er også muligheden for at se, om de beslutninger, som bliver truffet, hviler på politiske eller sundhedsfaglige vurderinger. Med andre ord: Er <b>Kåre</b> <b>Mølbak</b> </div>"
64,"<span class=""artDateTime"">06.05.2020</span>","<div class=""artDesc"">Onsdag middag har Statens Serum Institut (SSI) afleveret en 100 sider lang rapport til de politikere, som forhandler om næste fase af genåbningen af Danmark. I rapporten har instituttet med <b>Kåre</b> <b>Mølbak</b> i spidsen regnet på forskellige </div>"
65,"<span class=""artDateTime"">05.05.2020</span>","<div class=""artDesc""> end ikke vil udlevere det, som man har. Det er dybt problematisk. Det svarer til at ville lave en finanslov, og så vil man ikke sige, hvad der står i finansloven,« siger Inger Støjberg. Smittetrykket nærmer sig en kritisk grænse - men <b>Kåre</b> <b>Mølbak</b> </div>"
66,"<span class=""artDateTime"">04.05.2020</span>","<div class=""artDesc"">Der er ingen entydig forklaring på den stigende coronasmitte blandt børn og unge. Sådan lyder konklusionen i et notat fra Statens Serum Institut (SSI), der dermed ikke understøtter lægefaglig direktør <b>Kåre</b> <b>Mølbaks</b> opsang til landets </div>"
67,"<span class=""artDateTime"">04.05.2020</span>","<div class=""artDesc""> det fra Lyckman, som tilføjer, at det generelle indtryk er, at der er en del danskere i byen.Smittetrykket nærmer sig en kritisk grænse – men <b>Kåre</b> <b>Mølbak</b> er ikke bekymret endnu Direktøren på Radisson Blu, Per Jonsson, genkender oplevelsen. »Vi ser en del </div>"
68,"<span class=""artDateTime"">03.05.2020</span>","<div class=""artDesc""> magthaver gået imod sig selv. Mette Frederiksen sagde op til påsken, at man skulle lade være med at rejse, selv om hun forstod, at folk gerne ville i sommerhus. Dagen efter understregede hun, at det ikke var forbudt at køre afsted. <b>Kåre</b> <b>Mølbak</b> </div>"
69,"<span class=""artDateTime"">03.05.2020</span>","<div class=""artDesc""> økonomiske krise, som er en udløber af nedlukningen.Smittetrykket nærmer sig en kritisk grænse - men <b>Kåre</b> <b>Mølbak</b> er ikke bekymret endnu Venstre har klar retning – og vi håber, at regeringen fremadrettet også vil få retning, så vi kan finde </div>"
70,"<span class=""artDateTime"">02.05.2020</span>","<div class=""artDesc"">Smittetrykket er steget fra 0,6 til 0,9 og nærmer sig dermed en kritisk grænse, lød advarslen forleden fra faglig direktør <b>Kåre</b> <b>Mølbak</b>, Statens Serum Institut. Fredag fulgte statsminister Mette Frederiksen op og sagde, at regeringen ser </div>"
71,"<span class=""artDateTime"">01.05.2020</span>","<div class=""artDesc""> <b>Kåre</b> <b>Mølbak</b>, er det samtidig en bekymrende tendens, at særligt unge bliver mere smittet end tidligere. Faktisk så meget, at der er sket mere end en fordobling i aldersgruppen 13-19 år i april. Her er hyppigheden af covid-19-smitte steget </div>"
72,"<span class=""artDateTime"">30.04.2020</span>","<div class=""artDesc""> på restauranter og caféer. Men under forhandlingsmødet blev direktør i seruminstituttet <b>Kåre</b> <b>Mølbak</b> spurgt til smittetrykket. Han kunne så oplyse partilederne, at smitten faktisk var steget. Der er nu tale om et smittetryk på 0,9. Derfor er spørgsmålet </div>"
73,"<span class=""artDateTime"">30.04.2020</span>","<div class=""artDesc""> et arrangement, så er det bedste råd, at man sikrer sig, at man ikke er mere end 10 personer til stede. Så vil der overhovedet ikke være noget at komme efter,« siger han. Smittetrykket nærmer sig en kritisk grænse - men <b>Kåre</b> <b>Mølbak</b> er ikke bekymret </div>"
74,"<span class=""artDateTime"">30.04.2020</span>","<div class=""artDesc""> skal aflyses, fordi holdet venter på et prøvesvar fra os.« Smittetrykket nærmer sig en kritisk grænse - men <b>Kåre</b> <b>Mølbak</b> er ikke bekymret endnu Set fra fagforbundet Danske Bioanalytikere ser situationen også kaotisk ud. Ikke mindst fordi der stort set </div>"
75,"<span class=""artDateTime"">30.04.2020</span>","<div class=""artDesc""> under et møde med statsminister Mette Frederiksen. Et møde, som netop handlede om, hvad der skal ske i den næste fase af genåbningen. Budbringeren var <b>Kåre</b> <b>Mølbak</b>, faglig direktør i Statens Serum Institut. Han har tidligere spillet en afgørende rolle </div>"
76,"<span class=""artDateTime"">30.04.2020</span>","<div class=""artDesc""> i Statens Seruminstitut, <b>Kåre</b> <b>Mølbak</b>, er steget igen. Han deltog på mødet med politikerne og oplyste til partilederne, at smittetrykket er steget til 0,9 og fortsat er stigende, mens det forud for sidste åbningsplan blot var på 0,6. Smittetrykket </div>"
77,"<span class=""artDateTime"">29.04.2020</span>","<div class=""artDesc""> til sundhedsvidenskaben, men det er jo ikke den fulde sandhed. De seneste beslutninger om genåbningen blev i sidste øjeblik kortsluttet af et notat fra <b>Kåre</b> <b>Mølbak</b> om hans ”fornemmelse” angående folks formodede overstadige reaktioner på eventuel genåbning </div>"
78,"<span class=""artDateTime"">29.04.2020</span>","<div class=""artDesc"">, hvor de er væk fra forældrene og støttet af dygtige voksne lærer at operere i en ny kultur. <b>Kåre</b> <b>Mølbak</b> fraråder direkte Folketinget at genåbne restaurationslivet samt højskoler og efterskoler Vi er overbeviste om, at de fremragende og engagerede </div>"
79,"<span class=""artDateTime"">27.04.2020</span>","<div class=""artDesc"">Hvis vi skal vende tilbage til den hverdag, vi kendte før coronavirus, skal der findes en vaccine. Det har været meldingen fra WHO og fra Statens Serum Institus direktør, <b>Kåre</b> <b>Mølbak</b>. Indtil da skal vi holde fysisk afstand til hinanden </div>"
80,"<span class=""artDateTime"">25.04.2020</span>","<div class=""artDesc"">Al medicin har bivirkninger, og den gyldne regel er, at bivirkningerne ikke må overstige de positive effekter. Det samme kan vel også siges om coronaepidemien. Eksperter som <b>Kåre</b> <b>Mølbak</b> og Allan Randrup Thomsen giver regeringen nødvendige </div>"
81,"<span class=""artDateTime"">25.04.2020</span>","<div class=""artDesc""> havde været værre, hvis Styrelsen ikke var blevet det. Og så er der <b>Kåre</b> <b>Mølbak</b>, seruminstituttets direktør, der lader sig interviewe om stort og småt – hvis det lige passer. Han kan finde på at svare på sin mobiltelefon om lørdagen, hvis aviserne ringer </div>"
82,"<span class=""artDateTime"">24.04.2020</span>","<div class=""artDesc""> af inddæmningsstrategien, men han minder samtidig om, at det kræver et kolossalt apparat at gennemføre. <b>Kåre</b> <b>Mølbak</b>: Vi kan tabe en måneds indsats på gulvet »Når vi finder en positiv, skal vi kontakte de personer, vedkommende har været på to meters afstand </div>"
83,"<span class=""artDateTime"">24.04.2020</span>","<div class=""artDesc""> afhænger af, hvordan borgerne agerer i løbet af de kommende dage,« siger Anne Tønnes, politidirektør i Københavns Politi. <b>Kåre</b> <b>Mølbak</b>: Vi kan tabe en måneds indsats på gulvet Ekstra patruljer Særligt torsdag kunne politiet notere sig med bekymring </div>"
84,"<span class=""artDateTime"">24.04.2020</span>","<div class=""artDesc"">- Vi risikerer, at en måneds indsats bliver tabt på gulvet. Så kontant er opråbet fra <b>Kåre</b> <b>Mølbak</b>, faglig direktør hos Statens Serum Institut, efter at politiet har noteret sig, at flere danskere har samlet sig på solrige pletter særligt </div>"
85,"<span class=""artDateTime"">24.04.2020</span>","<div class=""artDesc""> sker på plejehjem, da beboere på plejehjem i kraft af deres alder og komorbiditet (andre sygdomme, red.) er i risikogruppen med hensyn til alvorlig infektion, siger faglig direktør <b>Kåre</b> <b>Mølbak</b> fra Statens Serum Institut i en meddelelse </div>"
