,date,text
11,"<span class=""artDateTime"">26.08.2020</span>","<div class=""artDesc"">. Det kan gøre livet efter brexit lettere for Danmark, hvis alliancen bliver en varig magtfaktor i EU – selv om det uden tvivl bliver sværere at få indflydelse, når enkeltlande ikke har vetoret som i budgetspørgsmålet. Statsminister <b>Mette</b> </div>"
12,"<span class=""artDateTime"">25.08.2020</span>","<div class=""artDesc"">, når det gælder, hvor mange der vil optjene og gøre brug af retten til tidlig pension. Da statsminister <b>Mette</b> <b>Frederiksen</b> sidste uge præsenterede udspillet på et pressemøde i Horsens uden for Danish Crown, var meldingen, at regeringen forventer </div>"
13,"<span class=""artDateTime"">25.08.2020</span>","<div class=""artDesc""> for at få kunstpolitik og et sportsministerie for at få sportspolitik? Det er i sidste ende statsminister <b>Mette</b> <b>Frederiksen</b> (S), som beslutter om ministerier skal ændres. </div>"
14,"<span class=""artDateTime"">25.08.2020</span>","<div class=""artDesc"">Coronaen hærgede i store dele af Danmark, da statsminister <b>Mette</b> <b>Frederiksen</b> tirsdag den 10. marts svarede på spørgsmål fra partilederne i Folketingssalen. Den dag var Danmark stadig åbent – men dagen efter lukkede hun på et pressemøde </div>"
15,"<span class=""artDateTime"">25.08.2020</span>","<div class=""artDesc"">Stik imod signalerne fra statsminister <b>Mette</b> <b>Frederiksen</b> vil regeringen øge afgifterne for dansk erhvervsliv. For at finde penge til det politiudspil, der blandt andet indebærer flere landbetjente og nærpolitistationer, vil regeringen øge </div>"
16,"<span class=""artDateTime"">25.08.2020</span>","<div class=""artDesc""> pandemi,« sagde <b>Mette</b> <b>Frederiksen</b>, da hun præsenterede planen i maj. Den nye styrelsen skal efter planen være klar allerede i august. Det er dog uvist, om den tidsfrist holder. tool_DW_corona_smittetal_dagligAendring_DK </div>"
17,"<span class=""artDateTime"">25.08.2020</span>","<div class=""artDesc""> og andet. Men jeg tror ikke, at vi bliver et bedre samfund af, at det ene gymnasium bekriger det andet med reklamer i den lokale biograf. Spørgsmål: Statsminister <b>Mette</b> <b>Frederiksen</b> (S) har flere gange udtalt, at det er dumt at spare </div>"
18,"<span class=""artDateTime"">25.08.2020</span>","<div class=""artDesc"">Det er en uge siden, at statsminister <b>Mette</b> <b>Frederiksen</b> (S) flankeret af sine topministre præsenterede regeringens udspil til en ret til tidligere pension. I en pressemeddelelse uddyber Beskæftigelsesministeriet nu en del af udspillet </div>"
19,"<span class=""artDateTime"">25.08.2020</span>","<div class=""artDesc"">Regeringen ser med alvor på sagen om Forsvarets Efterretningstjeneste (FE), siger statsminister <b>Mette</b> <b>Frederiksen</b> tirsdag til flere medier. Mandag kom det frem, at tjenesten blandt andet beskyldes for at spionere mod egne statsborgere </div>"
20,"<span class=""artDateTime"">25.08.2020</span>","<div class=""artDesc""> at bilde os ind. Det er mig uforståeligt, at <b>Mette</b> <b>Frederiksen</b> vil sætte den goodwill, som hun har opbygget under coronakrisen, over styr med dette oplæg, som er fyldt med usandheder og spin. Tool Debat nyhedsbrev </div>"
21,"<span class=""artDateTime"">25.08.2020</span>","<div class=""artDesc""> <b>Mette</b> <b>Frederiksen</b> (S) har ved flere lejligheder de seneste år udtalt, at det er dumt at spare på uddannelserne. - Det er komplet forkert, tudetosset og decideret dumt at spare på uddannelse, samtidig med at vi siger til unge, at de skal tage </div>"
22,"<span class=""artDateTime"">24.08.2020</span>","<div class=""artDesc""> de fleste partier, selv om de ikke er lige åbne om baggrunden. Statsminister <b>Mette</b> <b>Frederiksen</b> er ikke så håndsky. Hun har personligt ridset de nye udfordringer op flere gange i den senere tid: indvandrerdrenge, der ikke kan opføre sig ordentligt </div>"
23,"<span class=""artDateTime"">24.08.2020</span>","<div class=""artDesc""> tryghed. Som statsminister <b>Mette</b> <b>Frederiksen</b> sagde i sidste uge, skal man ikke være bange for indvandrerdrenge, når man kører hjem i S-tog. Nick Hækkerup fulgte mandag op med, at unge i udsatte boligområder, der »larmer og hærger«, heller </div>"
24,"<span class=""artDateTime"">24.08.2020</span>","<div class=""artDesc""> den tryghed ikke, hvilket jeg selv har oplevet og set med egne øjne. Med reformen i 2013, som den daværende beskæftigelsesminister, nu statsminister, <b>Mette</b> <b>Frederiksen</b>, stod i spidsen for, indførte man ressourceforløbet, der skulle sikre, at færre </div>"
25,"<span class=""artDateTime"">24.08.2020</span>","<div class=""artDesc""> <b>Frederiksen</b> (S), at regeringen ville gøre noget for at skabe større tryghed i samfundet. Ikke mindst i forhold til, hvad <b>Mette</b> <b>Frederiksen</b> beskrev som utryghed skabt af unge indvandrerdrenge. - Det besvarer ikke de udfordringer, vi står over for </div>"
26,"<span class=""artDateTime"">24.08.2020</span>","<div class=""artDesc""> uger eller måneder. De 20 lokalstationer var et valgløfte fra Socialdemokratiet, som <b>Mette</b> <b>Frederiksen</b> præsenterede allerede i 2018. Placeringer ikke besluttet Placeringen af de nye stationer bliver en del af de kommende politiforhandlinger </div>"
27,"<span class=""artDateTime"">24.08.2020</span>","<div class=""artDesc"">. Også det udnyttes politisk. I Danmark har statsminister <b>Mette</b> <b>Frederiksen</b> trukket citater fra de taler, som hun holdt til hele nationen, da krisen toppede i foråret, og Danmark blev lukket ned, over i en propagandafilm for Socialdemokratiet. »Da krisen </div>"
28,"<span class=""artDateTime"">24.08.2020</span>","<div class=""artDesc""> skal sikre almindelige danskeres tryghed og frihed. Det fremhævede både statsminister <b>Mette</b> <b>Frederiksen</b> (S) og justitsministeren på et pressemøde i forbindelse med Socialdemokratiets sommergruppemøde i sidste uge. Allerede før mandagens præsentation </div>"
29,"<span class=""artDateTime"">24.08.2020</span>","<div class=""artDesc""> <b>Mette</b> <b>Frederiksen</b> (S) har for nylig udråbt høj hygiejne og afspritning som et supervåben mod spredning af coronavirus. - Kommunerne går desværre på kompromis med at sørge for, at der er ressourcer nok i institutionerne til, at man kan håndhæve </div>"
30,"<span class=""artDateTime"">23.08.2020</span>","<div class=""artDesc"">Statsminister <b>Mette</b> <b>Frederiksen</b> (S) sagde det ganske tydeligt tidligere på ugen: Der er danskere, som er utrygge. Nogle af dem tør end ikke gå ned i deres vaskekælder, og andre er utrygge ved at tage S-toget i København om aftenen </div>"
31,"<span class=""artDateTime"">23.08.2020</span>","<div class=""artDesc""> historier som Lailas. Det er dem, der ikke som unge trak en masse på samfundets uddannelsesressourcer, men tog det praktiske slid og nu fortjener deres del af samfundskontrakten.Pape tvivler på pensionsaftale med <b>Mette</b> <b>Frederiksen</b> Langt mere hold </div>"
32,"<span class=""artDateTime"">23.08.2020</span>","<div class=""artDesc""> i deres annoncer, og de forsikrede, at det var det skam, det var ikke skuespillere. De findes. Jeg stoler på <b>Mette</b> <b>Frederiksen</b>, som de siger på Facebook. Den nye racisme En liberal politiker kom engang galt afsted, da han omtalte lottokuponer som en skat </div>"
33,"<span class=""artDateTime"">23.08.2020</span>","<div class=""artDesc""> til Socialdemokratiets valggave: tidligere folkepension. Det står klart, efter det endelig blev Arnes tur på <b>Mette</b> <b>Frederiksens</b> skrivebord. Ifølge aftalen skal man kunne dokumentere 41-43 års beskæftigelse og ikke have en pensionsopsparing på over 2 mio. kr </div>"
34,"<span class=""artDateTime"">23.08.2020</span>","<div class=""artDesc"">. Det gør vi ikke. Mine klassekammerater og jeg havde hele ferien igennem glædet os til at kunne begynde en normal hverdag igen – den hverdag, som blev sat på pause, da <b>Mette</b> <b>Frederiksen</b> i marts måned, for over fem måneder siden, lukkede Danmark </div>"
35,"<span class=""artDateTime"">22.08.2020</span>","<div class=""artDesc"">. Men berøringsangsten kræver sit. Arne-udspillet er socialdemokratisk retropolitik for fuld hornmusik. Fremad mod Anker Jørgensen-æraen, så ikke et øje er tørt. Men den endte som bekendt på kanten af afgrunden. Statsminister <b>Mette</b> <b>Frederiksen</b> iscenesætter </div>"
36,"<span class=""artDateTime"">22.08.2020</span>","<div class=""artDesc"">, når de føler sig tilsidesat og uretfærdigt behandlet.JP’s politiske redaktør om pensionsudspil: <b>Mette</b> <b>Frederiksen</b> har kastet sig ned i bassinet fra 10-metervippen Men hvad så, gode Bødskov, når bankerne bare sender regningen videre, spurgte </div>"
37,"<span class=""artDateTime"">22.08.2020</span>","<div class=""artDesc"">Restlevetid. Sådan stod der på en skærm bag statsminister <b>Mette</b> <b>Frederiksen</b>, da hun tidligere i denne uge stod bag sin pult på Danish Crown-slagteriet i Horsens og talte om retten til tidlig pension til de danskere, der er slidt </div>"
38,"<span class=""artDateTime"">21.08.2020</span>","<div class=""artDesc""> område, hvis de chikanerer beboere eller udviser truende adfærd,« forklarede Ellemann. Du nævner vanvidsbilisme, dominansvold og utryghedsskabende adfærd. Det er præcist de tre områder, statsminister <b>Mette</b> <b>Frederiksen</b> onsdag snakkede </div>"
39,"<span class=""artDateTime"">21.08.2020</span>","<div class=""artDesc""> der er 15-17 indvandrerdrenge, der ikke kan finde ud af at opføre sig ordentligt, sagde statsminister <b>Mette</b> <b>Frederiksen</b> (S) på pressemødet. Det nye politiforlig skulle oprindeligt være trådt i kraft ved indgangen til 2020, hvor forliget fra 2016 </div>"
40,"<span class=""artDateTime"">21.08.2020</span>","<div class=""artDesc""> har følt, at politiet enten reagerede for langsomt eller slet ikke. Det udfordrer ikke blot trygheden hos borgerne, men også tilliden til politiet.<b>Mette</b> <b>Frederiksen</b>: Indvandrerdrenge må ikke gøre det utrygt at tage S-tog Af de i alt 99 lokationer </div>"
41,"<span class=""artDateTime"">21.08.2020</span>","<div class=""artDesc""> mig ikke overbevist. Der er jo politikere, der i årtier har sagt, at man skal have styr på udlændingepolitikken, siger Pernille Vermund. - Lars Løkke Rasmussen (tidligere V-statsminister, red.) talte om straksopbremsning, og <b>Mette</b> <b>Frederiksen</b> (S </div>"
42,"<span class=""artDateTime"">21.08.2020</span>","<div class=""artDesc"">. Vi studerende må sidde tilbage, nikke og neje til alt, hvad vores kære statsminister og regering har at skulle sige, uden at vi bliver skænket en tanke. Så til statsminister <b>Mette</b> <b>Frederiksen</b>; må vi ikke godt snart komme tilbage til en normal skoledag </div>"
43,"<span class=""artDateTime"">21.08.2020</span>","<div class=""artDesc"">, men at et flertal af os kommer til at arbejde mere over hele livsforløbet. Når statsminister <b>Mette</b> <b>Frederiksen</b> nu vil trække tusinder ud af arbejdsmarkedet, uanset om vedkommende er nedslidt eller ej, går hun altså ret beset individets ærinde på bekostning </div>"
44,"<span class=""artDateTime"">21.08.2020</span>","<div class=""artDesc""><b>Mette</b> <b>Frederiksens</b> pensionsudspil vil medføre en masse bureaukrati og svindel. For hvordan skal man bevise, at man har arbejdet i 40-44 år? Hvor mange har stadig alle deres lønsedler og/eller arbejdskontrakter fra over 40 år tilbage </div>"
45,"<span class=""artDateTime"">20.08.2020</span>","<div class=""artDesc""> ikke tilrådes at åbne før tidligst 4. september. Brevet er torsdag eftermiddag sendt til statsminister <b>Mette</b> <b>Frederiksen</b>, sundheds- og ældreminister Magnus Heunicke og børne- og undervisningsminister Pernille Rosenkrantz-Theil. »Eleverne i Aarhus </div>"
46,"<span class=""artDateTime"">20.08.2020</span>","<div class=""artDesc""> for turister, der kom til Danmark, så har de to stiftere været i et mere nationalt søgelys. De vandt bl.a. Fællesskabsprisen med bl.a. statsminister <b>Mette</b> <b>Frederiksen</b> på listen over stiftere. »Efter Varm Velkomst har vi fået en del mere opmærksomhed </div>"
47,"<span class=""artDateTime"">20.08.2020</span>","<div class=""artDesc""> betydning Men de nye udtalelser fra Søren Pape Poulsen betyder, at regeringen må dæmpe troen på en aftale med De Konservative. - Jeg har meget, meget svært ved at se, hvordan vi skal være med til det, siger Pape og tilføjer: - Det, <b>Mette</b> </div>"
48,"<span class=""artDateTime"">20.08.2020</span>","<div class=""artDesc""> fra rektorer, direktører og bestyrelsesformænd på ungdomsuddannelserne i Aarhus til statsminister <b>Mette</b> <b>Frederiksen</b>, sundheds- og ældreminister Magnus Heunicke og børne- og undervisningsminister Pernille Rosenkrantz-Theil. Brevet modtager ministrene </div>"
49,"<span class=""artDateTime"">20.08.2020</span>","<div class=""artDesc""> aflyste et planlagt besøg i Danmark, fordi både <b>Mette</b> <b>Frederiksen</b> og den grønlandske selvstyreleder Kim Kielsen øjeblikkeligt havde skudt tankerne om et salg af Grønland til USA ned. Donald Trump har forklaret, at hans interesse i Grønland bunder </div>"
50,"<span class=""artDateTime"">20.08.2020</span>","<div class=""artDesc"">, da statsminister <b>Mette</b> <b>Frederiksen</b> præsenterede detaljerne bag sit store valgløfte om tidlig pension. Et bestemt årstal fyldte ikke lige så meget, men vil alligevel få store konsekvenser for, hvem der kan gå tidligere på pension, skriver Jyllands </div>"
51,"<span class=""artDateTime"">19.08.2020</span>","<div class=""artDesc""> se blå blok i krise efter et folketingsvalg, hvor rød blok endte med flertallet, og Socialdemokratiets formand, <b>Mette</b> <b>Frederiksen</b>, blev statsminister. Imens var Venstre - det største parti i blå blok - i dyb krise grundet et formandsopgør </div>"
52,"<span class=""artDateTime"">19.08.2020</span>","<div class=""artDesc""> på arbejdsmarkedet« for at få den nye rettighed. »Vi tænker, at du skal op over den anden side af 40 år,« sagde S-formand <b>Mette</b> <b>Frederiksen</b>. Hun afviste at lægge sig fast på et bestemt antal år, men sagde så meget, at »hvis man har stået 40-42-43 år ude </div>"
53,"<span class=""artDateTime"">19.08.2020</span>","<div class=""artDesc"">Da S-formand <b>Mette</b> <b>Frederiksen</b> først fremlagde idéen om en tidlig pension, lød det, at den var til folk, der havde været »i starten af de 40 år på arbejdsmarkedet.« »Hvis man har stået 40-42-43 år ude på en arbejdsplads, ja, så </div>"
54,"<span class=""artDateTime"">19.08.2020</span>","<div class=""artDesc""> opfordrer regeringen folk til at skifte bank. - Om man vil kaste det over på kunderne, bestemmer bankerne selv, siger statsminister <b>Mette</b> <b>Frederiksen</b> (S) onsdag på partiets sommergruppemøde. Finansieringen skal blandt andet findes ved at pålægge </div>"
55,"<span class=""artDateTime"">19.08.2020</span>","<div class=""artDesc"">Undskyld, men hvor er den borgerlige opposition til <b>Mette</b> <b>Frederiksens</b> højt promoverede plan for ”Arne og alle de andre” henne? Har de borgerlige partier fuldstændig accepteret, at Socialdemokratiet sætter sig på dagsordenen og kører </div>"
56,"<span class=""artDateTime"">19.08.2020</span>","<div class=""artDesc"">Regeringen har en række fokuspunkter det næste halve år. Det er tidlig pension, retspolitik, udlændinge og velfærd. - Men der prioriteres, siger statsminister <b>Mette</b> <b>Frederiksen</b> (S) på et pressemøde onsdag i Gråsten, hvor Socialdemokratiet </div>"
57,"<span class=""artDateTime"">19.08.2020</span>","<div class=""artDesc"">, at når man bruger S-togslinjerne i Storkøbenhavn, så skal man ikke være bange for at tage hjem om aftenen, fordi der er 15-17 indvandrerdrenge, der ikke kan finde ud af at opføre sig ordentligt, siger statsminister <b>Mette</b> <b>Frederiksen</b> (S </div>"
58,"<span class=""artDateTime"">19.08.2020</span>","<div class=""artDesc"">Har du bemærket, at byen har set anderledes ud, siden <b>Mette</b> <b>Frederiksen</b> lukkede landet den 11. marts? Altså ikke bare at gaderne har været mere tomme og de fleste butikker lukket, men også at menneskebilledet har ændret sig? Nej </div>"
59,"<span class=""artDateTime"">19.08.2020</span>","<div class=""artDesc"">, som partiet stod bag, da det havde regeringsmagten i årene efter årtusindeskiftet. I Italien har et stadigt stigende antal folkepensionister kunnet afgøre valg. Når statsminister <b>Mette</b> <b>Frederiksen</b> mødes med sine europæiske kolleger </div>"
60,"<span class=""artDateTime"">19.08.2020</span>","<div class=""artDesc""> på Wall Street. DET SKRIVER DE ANDRE MEDIER OM Avisen Danmark: Spørgsmålet er, hvor mange der føler sig snydt. Hørte de ikke, hvad <b>Mette</b> <b>Frederiksen</b> rent faktisk sagde, men i stedet hvad hun gav indtryk af? skriver avisen Danmarks politiske </div>"
61,"<span class=""artDateTime"">18.08.2020</span>","<div class=""artDesc"">En række danskere skal selv kunne dokumentere, at de har arbejdet i mere end 42 år, hvis de skal have adgang til en ny tidlig pension. Også selv om de egentlig er berettiget til <b>Mette</b> <b>Frederiksens</b> nye ordning. Grundlaget for præcist </div>"
62,"<span class=""artDateTime"">18.08.2020</span>","<div class=""artDesc"">Scenen var sat hos Danish Crown i Horsens. Side om side med den fremmødte presse sad slagterimedarbejdere i et telt iført deres stribede arbejdstøj, hårnet og mundbind. De lyttede opmærksomt, mens statsminister <b>Mette</b> <b>Frederiksen</b> gik i gang </div>"
63,"<span class=""artDateTime"">18.08.2020</span>","<div class=""artDesc""> sin værnepligt,« sagde statsminister <b>Mette</b> <b>Frederiksen</b> på pressemødet tirsdag eftermiddag. Af udspillet fremgår det, at arbejdsudbuddet på den lange bane vil falde med 9.000 personer om året som følge af udspillet. <b>Mette</b> <b>Frederiksen</b> skal nu forhandle </div>"
64,"<span class=""artDateTime"">18.08.2020</span>","<div class=""artDesc"">, hvor det ikke er nødvendigt. I Danmark er der fra den 22. august indført et påbud om at bære mundbind i den kollektive transport på alle tider af døgnet, gældende for hele landet. Derudover har statsminister <b>Mette</b> <b>Frederiksen</b> varslet, at påbuddet kan blive udvidet </div>"
65,"<span class=""artDateTime"">18.08.2020</span>","<div class=""artDesc"">Der var ikke mange overraskelser i det pensionsudspil, som statsminister <b>Mette</b> <b>Frederiksen</b> sammen med finansminister Nicolai Wammen, skatteminister Morten Bødskov og beskæftigelsesminister Peter Hummelgaard præsenterede tirsdag. Store dele </div>"
66,"<span class=""artDateTime"">18.08.2020</span>","<div class=""artDesc"">-årig, dem, som begynder at nærme sig pensionsalderen nu, har været rigtig længe på arbejdsmarkedet, siger politisk ordfører Pernille Skipper (EL). Statsminister <b>Mette</b> <b>Frederiksen</b> (S) sagde tirsdag, at efterlønsordningen i 2011 blev forringet </div>"
67,"<span class=""artDateTime"">18.08.2020</span>","<div class=""artDesc"">. I skal have muligheden for at stoppe med at arbejde, inden I er slidt helt ned,« sagde statsminister <b>Mette</b> <b>Frederiksen</b> på et pressemøde i Horsens uden for slagteriet Danish Crown: »Når man har arbejdet så mange år, som vi lægger til grund for den her model, så </div>"
68,"<span class=""artDateTime"">18.08.2020</span>","<div class=""artDesc"">, vi har i dag. Så de kan sgu takke sig selv for det. Det er min holdning til det,« siger Arne Juhl. Det hører dog med til historien, at det var <b>Mette</b> <b>Frederiksen</b>, der som beskæftigelsesminister i 2011 fremsatte og fik vedtaget det lovforslag </div>"
69,"<span class=""artDateTime"">18.08.2020</span>","<div class=""artDesc"">Dansk Folkepartis formand, Kristian Thulesen Dahl, mener, at regeringens pensionsudspil rammer for få personer. Udspillet præsenteres med statsminister <b>Mette</b> <b>Frederiksen</b> i spidsen tirsdag klokken 13. Men en række elementer er allerede </div>"
70,"<span class=""artDateTime"">18.08.2020</span>","<div class=""artDesc""> procent af alle coronadødsfald i Australien. Ellemann afviser S-pensionsudspil før præsentation Statsminister <b>Mette</b> <b>Frederiksen</b> (S) fremlægger tirsdag det længe ventede pensionsudspil på Danish Crown i Horsens. Udspillet vil ifølge flere medier </div>"
71,"<span class=""artDateTime"">18.08.2020</span>","<div class=""artDesc""> ikke til at gennemføre politikken, og således blev den uden videre skrottet. <b>Mette</b> <b>Frederiksen</b> var beskæftigelsesministeren for det hele dengang. Hun agerede tålmodigt igennem både efterlønsflop og dagpengekrise, mens mange socialdemokraters ønske om mytteri </div>"
72,"<span class=""artDateTime"">17.08.2020</span>","<div class=""artDesc"">For 575 dage siden trådte S-formand <b>Mette</b> <b>Frederiksen</b> frem foran kameraerne på et plejecenter i København med en plan, der indeholdt et løfte om at indføre en ret til tidlig folkepension til dem, der har haft mange år på arbejdsmarkedet </div>"
73,"<span class=""artDateTime"">17.08.2020</span>","<div class=""artDesc"">Regeringens støtteparti De Radikale er ikke imponeret over visse dele af statsminister <b>Mette</b> <b>Frederiksens</b> (S) præstation på et pressemøde lørdag om corona. Her sagde <b>Frederiksen</b> blandt andet, at man må kunne tale åbent om, at der blandt </div>"
74,"<span class=""artDateTime"">17.08.2020</span>","<div class=""artDesc""> Bryde Lind. - Vi kan se, at folk falder fra, længe før at de har været 40 år på arbejdsmarkedet, siger hun. Statsminister <b>Mette</b> <b>Frederiksen</b> (S) har tidligere bebudet, at man skal have været på arbejdsmarkedet i mere end 40 år for at kunne få </div>"
75,"<span class=""artDateTime"">17.08.2020</span>","<div class=""artDesc"">Det har været længe undervejs, men der kom en coronakrise i vejen. Men tirsdag eftermiddag kan regeringen præsentere sit længe ventede udspil til en ret til tidlig pension. Det skriver statsminister <b>Mette</b> <b>Frederiksen</b> (S), finansminister </div>"
76,"<span class=""artDateTime"">17.08.2020</span>","<div class=""artDesc""> var blevet erklæret smittefrit og havde gået 102 dage uden kendte tilfælde af lokalt overført smitte. DET SKRIVER DE ANDRE MEDIER OM Avisen Danmark: Nu bliver <b>Mette</b> <b>Frederiksen</b> endelig konkret om pension til Arne. Tirsdag præsenterer regeringen </div>"
77,"<span class=""artDateTime"">16.08.2020</span>","<div class=""artDesc"">Selv om statsminister <b>Mette</b> <b>Frederiksen</b> og beskæftigelsesminister Peter Hummelgaard har afvist, at personer, der ikke er nedslidte, vil benytte en ny ret til tidlig pension, går flere eksperter i rette med den påstand. Svaret </div>"
78,"<span class=""artDateTime"">16.08.2020</span>","<div class=""artDesc"">, hvor partiformand <b>Mette</b> <b>Frederiksen</b> den 22. januar 2019 præsenterede partiets tanker første gang, blev hun konfronteret med netop den kritik. »Det er min overbevisning, at hvis du er ved godt helbred, ikke er nedslidt og har muligheden for at fortsætte </div>"
79,"<span class=""artDateTime"">16.08.2020</span>","<div class=""artDesc""> med coronaen«, som statsminister <b>Mette</b> <b>Frederiksen</b> sagde på pressemødet lørdag, hvor hun samtidig lancerede det nye krav, som træder i kraft lørdag, om at bære mundbind i al offentlig transport. Sundhedsstyrelsens direktør, Søren Brostrøm, fik </div>"
80,"<span class=""artDateTime"">16.08.2020</span>","<div class=""artDesc"">, er vores politikere nødt til at blive skarpere i spyttet. Mundbind og plastichandsker flyder på havbunden Vores anbefaling til statsminister <b>Mette</b> <b>Frederiksen</b> og direktør i Sundhedsstyrelsen Søren Brostrøm er derfor klar: Tag venligst skyklapperne </div>"
81,"<span class=""artDateTime"">16.08.2020</span>","<div class=""artDesc"">: »Udfordringen er, at det ikke er lykkedes <b>Mette</b> <b>Frederiksen</b> og andre at få skrevet mundbindet ind i den store fortælling om det samfundssind, der skal vinde over corona. Og her hjælper det ikke, at myndighederne tidligere har sagt </div>"
82,"<span class=""artDateTime"">16.08.2020</span>","<div class=""artDesc""> delstat, Californien, og senator for samme stat i Kongressen i Washington D.C. Hvorfor så dette malplacerede ord? Det handler naturligvis om hudfarve. Der er mere arbejderklasse i <b>Mette</b> <b>Frederiksen</b>, end der er sort ghettobarn i Kamala Harris </div>"
83,"<span class=""artDateTime"">16.08.2020</span>","<div class=""artDesc""> til at udvide påbuddet om at bære mundbind flere steder i blandt andet Paris. Også i Danmark har statsminister <b>Mette</b> <b>Frederiksen</b> fra næste lørdag indført krav om at bære mundbind i offentlig transport. tool_DW_kort_corona-antal-smittede-VERDEN </div>"
84,"<span class=""artDateTime"">15.08.2020</span>","<div class=""artDesc"">, hvor smitten i særlig grad popper op, er det oplagt at sætte ind der. Men der er ingen forskel på, om det er somaliere i Aarhus eller fiskere i Thyborøn.« På pressemødet lørdag understregede statsminister <b>Mette</b> <b>Frederiksen</b> nødvendigheden </div>"
85,"<span class=""artDateTime"">15.08.2020</span>","<div class=""artDesc""> asociale adfærd, som det jo i virkeligheden er, at for mange mennesker samler sig. Virus spreder sig, og der nogle, der bliver alvorligt syge og risikerer at dø,« siger Jan Pravsgaard. På pressemødet lørdag understregede statsminister <b>Mette</b> </div>"
86,"<span class=""artDateTime"">15.08.2020</span>","<div class=""artDesc""> Vanopslaghs kæreste eller <b>Mette</b> <b>Frederiksens</b> bryllup. Hvad der i sig selv er illustrerende for rigets tilstand. Tool Debat nyhedsbrev </div>"
87,"<span class=""artDateTime"">15.08.2020</span>","<div class=""artDesc"">Det er generelt et problem, at der er for mange mennesker med ikkevestlig baggrund, der er smittet. Det siger statsminister <b>Mette</b> <b>Frederiksen</b> (S) lørdag på et pressemøde om den seneste udvikling i coronasituationen. - Når vi nøgternt </div>"
