,date,text
16,26.08.2020,"»Når vi nøgternt kigger på smittetallet, så er der ganske enkelt for mange mennesker med en ikkevestlig baggrund, som er smittet.« Sådan udtalte Mette Frederiksen på et pressemøde den 15. august som reaktion på den stigende smittespredning "
17,26.08.2020," var en lille smule forberedt, fordi statsminister Mette Frederiksen i weekenden havde inviteret dem til en orientering om sagen. Ikke alle var dog velkomne. For Enhedslisten og Alternativet bekræfter overfor B.T., at henholdsvis Pernille Skipper "
18,26.08.2020,". Det kan gøre livet efter brexit lettere for Danmark, hvis alliancen bliver en varig magtfaktor i EU – selv om det uden tvivl bliver sværere at få indflydelse, når enkeltlande ikke har vetoret som i budgetspørgsmålet. Statsminister Mette "
19,25.08.2020,", når det gælder, hvor mange der vil optjene og gøre brug af retten til tidlig pension. Da statsminister Mette Frederiksen sidste uge præsenterede udspillet på et pressemøde i Horsens uden for Danish Crown, var meldingen, at regeringen forventer "
20,25.08.2020," for at få kunstpolitik og et sportsministerie for at få sportspolitik? Det er i sidste ende statsminister Mette Frederiksen (S), som beslutter om ministerier skal ændres. "
21,25.08.2020,"Coronaen hærgede i store dele af Danmark, da statsminister Mette Frederiksen tirsdag den 10. marts svarede på spørgsmål fra partilederne i Folketingssalen. Den dag var Danmark stadig åbent – men dagen efter lukkede hun på et pressemøde "
22,25.08.2020,"Stik imod signalerne fra statsminister Mette Frederiksen vil regeringen øge afgifterne for dansk erhvervsliv. For at finde penge til det politiudspil, der blandt andet indebærer flere landbetjente og nærpolitistationer, vil regeringen øge "
23,25.08.2020," pandemi,« sagde Mette Frederiksen, da hun præsenterede planen i maj. Den nye styrelsen skal efter planen være klar allerede i august. Det er dog uvist, om den tidsfrist holder. tool_DW_corona_smittetal_dagligAendring_DK "
24,25.08.2020," og andet. Men jeg tror ikke, at vi bliver et bedre samfund af, at det ene gymnasium bekriger det andet med reklamer i den lokale biograf. Spørgsmål: Statsminister Mette Frederiksen (S) har flere gange udtalt, at det er dumt at spare "
25,25.08.2020,"Det er en uge siden, at statsminister Mette Frederiksen (S) flankeret af sine topministre præsenterede regeringens udspil til en ret til tidligere pension. I en pressemeddelelse uddyber Beskæftigelsesministeriet nu en del af udspillet "
26,25.08.2020,"Regeringen ser med alvor på sagen om Forsvarets Efterretningstjeneste (FE), siger statsminister Mette Frederiksen tirsdag til flere medier. Mandag kom det frem, at tjenesten blandt andet beskyldes for at spionere mod egne statsborgere "
27,25.08.2020," at bilde os ind. Det er mig uforståeligt, at Mette Frederiksen vil sætte den goodwill, som hun har opbygget under coronakrisen, over styr med dette oplæg, som er fyldt med usandheder og spin. Tool Debat nyhedsbrev "
28,25.08.2020," Mette Frederiksen (S) har ved flere lejligheder de seneste år udtalt, at det er dumt at spare på uddannelserne. - Det er komplet forkert, tudetosset og decideret dumt at spare på uddannelse, samtidig med at vi siger til unge, at de skal tage "
29,24.08.2020," de fleste partier, selv om de ikke er lige åbne om baggrunden. Statsminister Mette Frederiksen er ikke så håndsky. Hun har personligt ridset de nye udfordringer op flere gange i den senere tid: indvandrerdrenge, der ikke kan opføre sig ordentligt "
30,24.08.2020," tryghed. Som statsminister Mette Frederiksen sagde i sidste uge, skal man ikke være bange for indvandrerdrenge, når man kører hjem i S-tog. Nick Hækkerup fulgte mandag op med, at unge i udsatte boligområder, der »larmer og hærger«, heller "
31,24.08.2020," den tryghed ikke, hvilket jeg selv har oplevet og set med egne øjne. Med reformen i 2013, som den daværende beskæftigelsesminister, nu statsminister, Mette Frederiksen, stod i spidsen for, indførte man ressourceforløbet, der skulle sikre, at færre "
32,24.08.2020," Frederiksen (S), at regeringen ville gøre noget for at skabe større tryghed i samfundet. Ikke mindst i forhold til, hvad Mette Frederiksen beskrev som utryghed skabt af unge indvandrerdrenge. - Det besvarer ikke de udfordringer, vi står over for "
33,24.08.2020," uger eller måneder. De 20 lokalstationer var et valgløfte fra Socialdemokratiet, som Mette Frederiksen præsenterede allerede i 2018. Placeringer ikke besluttet Placeringen af de nye stationer bliver en del af de kommende politiforhandlinger "
34,24.08.2020,". Også det udnyttes politisk. I Danmark har statsminister Mette Frederiksen trukket citater fra de taler, som hun holdt til hele nationen, da krisen toppede i foråret, og Danmark blev lukket ned, over i en propagandafilm for Socialdemokratiet. »Da krisen "
35,24.08.2020, skal sikre almindelige danskeres tryghed og frihed. Det fremhævede både statsminister Mette Frederiksen (S) og justitsministeren på et pressemøde i forbindelse med Socialdemokratiets sommergruppemøde i sidste uge. Allerede før mandagens præsentation 
36,24.08.2020," Mette Frederiksen (S) har for nylig udråbt høj hygiejne og afspritning som et supervåben mod spredning af coronavirus. - Kommunerne går desværre på kompromis med at sørge for, at der er ressourcer nok i institutionerne til, at man kan håndhæve "
37,23.08.2020,"Statsminister Mette Frederiksen (S) sagde det ganske tydeligt tidligere på ugen: Der er danskere, som er utrygge. Nogle af dem tør end ikke gå ned i deres vaskekælder, og andre er utrygge ved at tage S-toget i København om aftenen "
38,23.08.2020," historier som Lailas. Det er dem, der ikke som unge trak en masse på samfundets uddannelsesressourcer, men tog det praktiske slid og nu fortjener deres del af samfundskontrakten.Pape tvivler på pensionsaftale med Mette Frederiksen Langt mere hold "
39,23.08.2020," i deres annoncer, og de forsikrede, at det var det skam, det var ikke skuespillere. De findes. Jeg stoler på Mette Frederiksen, som de siger på Facebook. Den nye racisme En liberal politiker kom engang galt afsted, da han omtalte lottokuponer som en skat "
40,23.08.2020," til Socialdemokratiets valggave: tidligere folkepension. Det står klart, efter det endelig blev Arnes tur på Mette Frederiksens skrivebord. Ifølge aftalen skal man kunne dokumentere 41-43 års beskæftigelse og ikke have en pensionsopsparing på over 2 mio. kr "
41,23.08.2020,". Det gør vi ikke. Mine klassekammerater og jeg havde hele ferien igennem glædet os til at kunne begynde en normal hverdag igen – den hverdag, som blev sat på pause, da Mette Frederiksen i marts måned, for over fem måneder siden, lukkede Danmark "
42,22.08.2020,". Men berøringsangsten kræver sit. Arne-udspillet er socialdemokratisk retropolitik for fuld hornmusik. Fremad mod Anker Jørgensen-æraen, så ikke et øje er tørt. Men den endte som bekendt på kanten af afgrunden. Statsminister Mette Frederiksen iscenesætter "
43,22.08.2020,", når de føler sig tilsidesat og uretfærdigt behandlet.JP’s politiske redaktør om pensionsudspil: Mette Frederiksen har kastet sig ned i bassinet fra 10-metervippen Men hvad så, gode Bødskov, når bankerne bare sender regningen videre, spurgte "
44,22.08.2020,"Restlevetid. Sådan stod der på en skærm bag statsminister Mette Frederiksen, da hun tidligere i denne uge stod bag sin pult på Danish Crown-slagteriet i Horsens og talte om retten til tidlig pension til de danskere, der er slidt "
45,21.08.2020," område, hvis de chikanerer beboere eller udviser truende adfærd,« forklarede Ellemann. Du nævner vanvidsbilisme, dominansvold og utryghedsskabende adfærd. Det er præcist de tre områder, statsminister Mette Frederiksen onsdag snakkede "
46,21.08.2020," der er 15-17 indvandrerdrenge, der ikke kan finde ud af at opføre sig ordentligt, sagde statsminister Mette Frederiksen (S) på pressemødet. Det nye politiforlig skulle oprindeligt være trådt i kraft ved indgangen til 2020, hvor forliget fra 2016 "
47,21.08.2020," har følt, at politiet enten reagerede for langsomt eller slet ikke. Det udfordrer ikke blot trygheden hos borgerne, men også tilliden til politiet.Mette Frederiksen: Indvandrerdrenge må ikke gøre det utrygt at tage S-tog Af de i alt 99 lokationer "
48,21.08.2020," mig ikke overbevist. Der er jo politikere, der i årtier har sagt, at man skal have styr på udlændingepolitikken, siger Pernille Vermund. - Lars Løkke Rasmussen (tidligere V-statsminister, red.) talte om straksopbremsning, og Mette Frederiksen (S "
49,21.08.2020,". Vi studerende må sidde tilbage, nikke og neje til alt, hvad vores kære statsminister og regering har at skulle sige, uden at vi bliver skænket en tanke. Så til statsminister Mette Frederiksen; må vi ikke godt snart komme tilbage til en normal skoledag "
50,21.08.2020,", men at et flertal af os kommer til at arbejde mere over hele livsforløbet. Når statsminister Mette Frederiksen nu vil trække tusinder ud af arbejdsmarkedet, uanset om vedkommende er nedslidt eller ej, går hun altså ret beset individets ærinde på bekostning "
51,21.08.2020,"Mette Frederiksens pensionsudspil vil medføre en masse bureaukrati og svindel. For hvordan skal man bevise, at man har arbejdet i 40-44 år? Hvor mange har stadig alle deres lønsedler og/eller arbejdskontrakter fra over 40 år tilbage "
52,20.08.2020," ikke tilrådes at åbne før tidligst 4. september. Brevet er torsdag eftermiddag sendt til statsminister Mette Frederiksen, sundheds- og ældreminister Magnus Heunicke og børne- og undervisningsminister Pernille Rosenkrantz-Theil. »Eleverne i Aarhus "
53,20.08.2020," for turister, der kom til Danmark, så har de to stiftere været i et mere nationalt søgelys. De vandt bl.a. Fællesskabsprisen med bl.a. statsminister Mette Frederiksen på listen over stiftere. »Efter Varm Velkomst har vi fået en del mere opmærksomhed "
54,20.08.2020," betydning Men de nye udtalelser fra Søren Pape Poulsen betyder, at regeringen må dæmpe troen på en aftale med De Konservative. - Jeg har meget, meget svært ved at se, hvordan vi skal være med til det, siger Pape og tilføjer: - Det, Mette "
55,20.08.2020," fra rektorer, direktører og bestyrelsesformænd på ungdomsuddannelserne i Aarhus til statsminister Mette Frederiksen, sundheds- og ældreminister Magnus Heunicke og børne- og undervisningsminister Pernille Rosenkrantz-Theil. Brevet modtager ministrene "
56,20.08.2020," aflyste et planlagt besøg i Danmark, fordi både Mette Frederiksen og den grønlandske selvstyreleder Kim Kielsen øjeblikkeligt havde skudt tankerne om et salg af Grønland til USA ned. Donald Trump har forklaret, at hans interesse i Grønland bunder "
57,20.08.2020,", da statsminister Mette Frederiksen præsenterede detaljerne bag sit store valgløfte om tidlig pension. Et bestemt årstal fyldte ikke lige så meget, men vil alligevel få store konsekvenser for, hvem der kan gå tidligere på pension, skriver Jyllands "
58,19.08.2020," se blå blok i krise efter et folketingsvalg, hvor rød blok endte med flertallet, og Socialdemokratiets formand, Mette Frederiksen, blev statsminister. Imens var Venstre - det største parti i blå blok - i dyb krise grundet et formandsopgør "
59,19.08.2020," på arbejdsmarkedet« for at få den nye rettighed. »Vi tænker, at du skal op over den anden side af 40 år,« sagde S-formand Mette Frederiksen. Hun afviste at lægge sig fast på et bestemt antal år, men sagde så meget, at »hvis man har stået 40-42-43 år ude "
60,19.08.2020," på arbejdsmarkedet« for at få den nye rettighed. »Vi tænker, at du skal op over den anden side af 40 år,« sagde S-formand Mette Frederiksen. Hun afviste at lægge sig fast på et bestemt antal år, men sagde så meget, at »hvis man har stået 40-42-43 år ude "
61,19.08.2020," opfordrer regeringen folk til at skifte bank. - Om man vil kaste det over på kunderne, bestemmer bankerne selv, siger statsminister Mette Frederiksen (S) onsdag på partiets sommergruppemøde. Finansieringen skal blandt andet findes ved at pålægge "
62,19.08.2020,"Undskyld, men hvor er den borgerlige opposition til Mette Frederiksens højt promoverede plan for ”Arne og alle de andre” henne? Har de borgerlige partier fuldstændig accepteret, at Socialdemokratiet sætter sig på dagsordenen og kører "
63,19.08.2020,"Regeringen har en række fokuspunkter det næste halve år. Det er tidlig pension, retspolitik, udlændinge og velfærd. - Men der prioriteres, siger statsminister Mette Frederiksen (S) på et pressemøde onsdag i Gråsten, hvor Socialdemokratiet "
64,19.08.2020,", at når man bruger S-togslinjerne i Storkøbenhavn, så skal man ikke være bange for at tage hjem om aftenen, fordi der er 15-17 indvandrerdrenge, der ikke kan finde ud af at opføre sig ordentligt, siger statsminister Mette Frederiksen (S "
65,19.08.2020,"Har du bemærket, at byen har set anderledes ud, siden Mette Frederiksen lukkede landet den 11. marts? Altså ikke bare at gaderne har været mere tomme og de fleste butikker lukket, men også at menneskebilledet har ændret sig? Nej "
66,19.08.2020,", som partiet stod bag, da det havde regeringsmagten i årene efter årtusindeskiftet. I Italien har et stadigt stigende antal folkepensionister kunnet afgøre valg. Når statsminister Mette Frederiksen mødes med sine europæiske kolleger "
67,19.08.2020," på Wall Street. DET SKRIVER DE ANDRE MEDIER OM Avisen Danmark: Spørgsmålet er, hvor mange der føler sig snydt. Hørte de ikke, hvad Mette Frederiksen rent faktisk sagde, men i stedet hvad hun gav indtryk af? skriver avisen Danmarks politiske "
68,18.08.2020,"En række danskere skal selv kunne dokumentere, at de har arbejdet i mere end 42 år, hvis de skal have adgang til en ny tidlig pension. Også selv om de egentlig er berettiget til Mette Frederiksens nye ordning. Grundlaget for præcist "
69,18.08.2020,"Scenen var sat hos Danish Crown i Horsens. Side om side med den fremmødte presse sad slagterimedarbejdere i et telt iført deres stribede arbejdstøj, hårnet og mundbind. De lyttede opmærksomt, mens statsminister Mette Frederiksen gik i gang "
70,18.08.2020," sin værnepligt,« sagde statsminister Mette Frederiksen på pressemødet tirsdag eftermiddag. Af udspillet fremgår det, at arbejdsudbuddet på den lange bane vil falde med 9.000 personer om året som følge af udspillet. Mette Frederiksen skal nu forhandle "
71,18.08.2020,", hvor det ikke er nødvendigt. I Danmark er der fra den 22. august indført et påbud om at bære mundbind i den kollektive transport på alle tider af døgnet, gældende for hele landet. Derudover har statsminister Mette Frederiksen varslet, at påbuddet kan blive udvidet "
72,18.08.2020,"Der var ikke mange overraskelser i det pensionsudspil, som statsminister Mette Frederiksen sammen med finansminister Nicolai Wammen, skatteminister Morten Bødskov og beskæftigelsesminister Peter Hummelgaard præsenterede tirsdag. Store dele "
73,18.08.2020,"-årig, dem, som begynder at nærme sig pensionsalderen nu, har været rigtig længe på arbejdsmarkedet, siger politisk ordfører Pernille Skipper (EL). Statsminister Mette Frederiksen (S) sagde tirsdag, at efterlønsordningen i 2011 blev forringet "
74,18.08.2020,". I skal have muligheden for at stoppe med at arbejde, inden I er slidt helt ned,« sagde statsminister Mette Frederiksen på et pressemøde i Horsens uden for slagteriet Danish Crown: »Når man har arbejdet så mange år, som vi lægger til grund for den her model, så "
75,18.08.2020,", vi har i dag. Så de kan sgu takke sig selv for det. Det er min holdning til det,« siger Arne Juhl. Det hører dog med til historien, at det var Mette Frederiksen, der som beskæftigelsesminister i 2011 fremsatte og fik vedtaget det lovforslag "
76,18.08.2020,"Dansk Folkepartis formand, Kristian Thulesen Dahl, mener, at regeringens pensionsudspil rammer for få personer. Udspillet præsenteres med statsminister Mette Frederiksen i spidsen tirsdag klokken 13. Men en række elementer er allerede "
77,18.08.2020, procent af alle coronadødsfald i Australien. Ellemann afviser S-pensionsudspil før præsentation Statsminister Mette Frederiksen (S) fremlægger tirsdag det længe ventede pensionsudspil på Danish Crown i Horsens. Udspillet vil ifølge flere medier 
78,18.08.2020," ikke til at gennemføre politikken, og således blev den uden videre skrottet. Mette Frederiksen var beskæftigelsesministeren for det hele dengang. Hun agerede tålmodigt igennem både efterlønsflop og dagpengekrise, mens mange socialdemokraters ønske om mytteri "
79,17.08.2020,"For 575 dage siden trådte S-formand Mette Frederiksen frem foran kameraerne på et plejecenter i København med en plan, der indeholdt et løfte om at indføre en ret til tidlig folkepension til dem, der har haft mange år på arbejdsmarkedet "
80,17.08.2020,"Regeringens støtteparti De Radikale er ikke imponeret over visse dele af statsminister Mette Frederiksens (S) præstation på et pressemøde lørdag om corona. Her sagde Frederiksen blandt andet, at man må kunne tale åbent om, at der blandt "
81,17.08.2020," Bryde Lind. - Vi kan se, at folk falder fra, længe før at de har været 40 år på arbejdsmarkedet, siger hun. Statsminister Mette Frederiksen (S) har tidligere bebudet, at man skal have været på arbejdsmarkedet i mere end 40 år for at kunne få "
82,17.08.2020,"Det har været længe undervejs, men der kom en coronakrise i vejen. Men tirsdag eftermiddag kan regeringen præsentere sit længe ventede udspil til en ret til tidlig pension. Det skriver statsminister Mette Frederiksen (S), finansminister "
83,17.08.2020, var blevet erklæret smittefrit og havde gået 102 dage uden kendte tilfælde af lokalt overført smitte. DET SKRIVER DE ANDRE MEDIER OM Avisen Danmark: Nu bliver Mette Frederiksen endelig konkret om pension til Arne. Tirsdag præsenterer regeringen 
84,16.08.2020,"Selv om statsminister Mette Frederiksen og beskæftigelsesminister Peter Hummelgaard har afvist, at personer, der ikke er nedslidte, vil benytte en ny ret til tidlig pension, går flere eksperter i rette med den påstand. Svaret "
85,16.08.2020,", hvor partiformand Mette Frederiksen den 22. januar 2019 præsenterede partiets tanker første gang, blev hun konfronteret med netop den kritik. »Det er min overbevisning, at hvis du er ved godt helbred, ikke er nedslidt og har muligheden for at fortsætte "
86,16.08.2020," med coronaen«, som statsminister Mette Frederiksen sagde på pressemødet lørdag, hvor hun samtidig lancerede det nye krav, som træder i kraft lørdag, om at bære mundbind i al offentlig transport. Sundhedsstyrelsens direktør, Søren Brostrøm, fik "
87,16.08.2020,", er vores politikere nødt til at blive skarpere i spyttet. Mundbind og plastichandsker flyder på havbunden Vores anbefaling til statsminister Mette Frederiksen og direktør i Sundhedsstyrelsen Søren Brostrøm er derfor klar: Tag venligst skyklapperne "
88,16.08.2020,": »Udfordringen er, at det ikke er lykkedes Mette Frederiksen og andre at få skrevet mundbindet ind i den store fortælling om det samfundssind, der skal vinde over corona. Og her hjælper det ikke, at myndighederne tidligere har sagt "
89,16.08.2020," delstat, Californien, og senator for samme stat i Kongressen i Washington D.C. Hvorfor så dette malplacerede ord? Det handler naturligvis om hudfarve. Der er mere arbejderklasse i Mette Frederiksen, end der er sort ghettobarn i Kamala Harris "
90,16.08.2020, til at udvide påbuddet om at bære mundbind flere steder i blandt andet Paris. Også i Danmark har statsminister Mette Frederiksen fra næste lørdag indført krav om at bære mundbind i offentlig transport. tool_DW_kort_corona-antal-smittede-VERDEN 
91,15.08.2020,", hvor smitten i særlig grad popper op, er det oplagt at sætte ind der. Men der er ingen forskel på, om det er somaliere i Aarhus eller fiskere i Thyborøn.« På pressemødet lørdag understregede statsminister Mette Frederiksen nødvendigheden "
92,15.08.2020," asociale adfærd, som det jo i virkeligheden er, at for mange mennesker samler sig. Virus spreder sig, og der nogle, der bliver alvorligt syge og risikerer at dø,« siger Jan Pravsgaard. På pressemødet lørdag understregede statsminister Mette "
93,15.08.2020, Vanopslaghs kæreste eller Mette Frederiksens bryllup. Hvad der i sig selv er illustrerende for rigets tilstand. Tool Debat nyhedsbrev 
94,15.08.2020,"Det er generelt et problem, at der er for mange mennesker med ikkevestlig baggrund, der er smittet. Det siger statsminister Mette Frederiksen (S) lørdag på et pressemøde om den seneste udvikling i coronasituationen. - Når vi nøgternt "
95,15.08.2020,". På sommergruppemødet siger Pernille Vermund, at der fortsat ikke er et ”bedste bud” på, hvem der skal lede blå blok. Når det gælder udlændingepolitikken har Vermund tidligere udtalt, at hun har mere tiltro til Mette Frederiksen end til Ellemann "
96,15.08.2020,". - I og for sig er det positivt, at vi kan håndtere det smittetryk, vi har nu, uden at det giver mere tryk på sundhedsvæsenet og flere kritisk syge, siger han. Togselskaber på tællearbejde inden krav om mundbind Lørdag har statsminister Mette Frederiksen (S) varslet "
97,15.08.2020," bliver obligatorisk i den kollektive trafik, på togstationer og stoppesteder, i færger og taxi, fra lørdag 22. august. Det oplyste statsminister Mette Frederiksen (S) på et pressemøde i Statsministeriet lørdag formiddag. Det skuffer Peder Hvelplund "
98,15.08.2020,"Der bliver indført krav om at bære mundbind i den kollektive transport på alle tider af døgnet. Det siger statsminister Mette Frederiksen på et pressemøde netop nu, hvor også sundhedsministeren, justitsministeren og transportministeren "
99,15.08.2020,Statsminister Mette Frederiksen holder lørdag kl. 11 pressemøde om fase 4 af genåbningen af Danmark. 
100,15.08.2020," på statsminister Mette Frederiksens pressemøde lørdag formiddag være, at alle passagerer skal bære mundbind i den offentlige transport i hele landet. Lars Aarup oplyser, at Coop fra mandag hver dag vil sende en million mundbind ud i butikkerne "
101,15.08.2020,". Her fremgår det, at ""regeringen forventer, at brugen af mundbind i det danske samfund udbredes og gøres mere ensartet"". Ifølge DR's oplysninger vil hovedbudskabet på statsminister Mette Frederiksens pressemøde lørdag formiddag være "
102,14.08.2020," ikke er rettet mod bestemte etniske grupper, men gælder alle - også ""fiskere i Thyborøn"". Mette Frederiksen har indkaldt til pressemøde om covid-19 En hårdere indsats over for personer, der bryder selvisolation har været et centralt krav for Venstre "
103,14.08.2020," og masker, når man skal rejse med offentlig transport. Det er uklart, præcis hvornår påbuddet træder i kraft, og hvad konsekvensen bliver ved at overtræde det, men statsminister Mette Frederiksen vil lørdag formiddag holde et pressemøde om covid-19 "
104,14.08.2020,"For første gang efter sommerferien indkalder statsminister Mette Frederiksen (S) til pressemøde om covid-19. Det sker efter en periode, hvor flere er blevet smittet med corona, og der har været lokale udbrud i blandt andet Aarhus "
105,14.08.2020,", og da Mette Frederiksen så lukkede landet ned et par dage efter, blev det virkelig svært. Vi fortsatte prøverne, men med et sekunds forsinkelse over nettet. Det er ret svært at øve musik på den måde. Efter 14 dage tænkte jeg, at det bliver ret "
106,14.08.2020," for samtykke. Statsminister Mette Frederiksen fastslog dog siden, at regeringen vil have en lov baseret på samtykke.S: »Mange kvinder bliver udsat for en voldtægt, der ikke er ulovlig i dag« I et interview med magasinet Femina i juli blev Nick "
107,13.08.2020,"E-mails peger på, at direktør i Sundhedsstyrelsen Søren Brostrøm og faglig direktør i Statens Serum Institut Kåre Mølbak tilsyneladende blot blev orienteret om den vidtgående nedlukning af samfundet, som statsminister Mette Frederiksen (S "
108,13.08.2020,"Skal hele klassen straffes, når et par elever bliver ved med at opføre sig dårligt? Det er billedligt talt, hvad statsminister Mette Frederiksen og resten af regeringen ifølge Nykredit har gang i over for landets finanssektor "
109,13.08.2020," for politibesøg og tvangsindlæggelser Ved forhandlingerne var det i de fleste tilfælde ordførere, som deltog. Ved tidligere forhandlinger om genåbningen har det primært været partiledere. Her har statsminister Mette Frederiksen (S) siddet for bordenden "
110,13.08.2020," at løfte bevisbyrden. Forslaget kommer i kølvandet på etårsdagen for statsminister Mette Frederiksens (S) officielle undskyldning til Godhavnsdrengene. De fik undskyldningen, fordi de var blevet udsat for blandt andet tæsk og overgreb "
111,12.08.2020," igen ville høre nogen kalde Danmarks unge for forkælede«. For: »Vi bør hylde dem, vi bør passe på dem …«Kernebegreber i den kristne tro er også centrale værdier for den moderne, demokratiske velfærdsstat Mette Frederiksen talte om at passe "
112,12.08.2020," efter folketingsvalget 2019, hvor rød blok fik flertallet, og Socialdemokratiets formand, Mette Frederiksen, kunne danne en ren S-regering med hende i spidsen som statsminister. Tesfaye kom i vælten mandag aften, da han i forbindelse med FC Københavns Europa "
113,11.08.2020," at beslutte, om det er ""sundhedsmæssigt forsvarligt"". Ifølge statsminister Mette Frederiksen (S) er det regeringens holdning, at åbningen af nattelivet må udskydes. Det samme har sundhedsmyndighederne anbefalet. Ingen partier har endnu talt om at gå "
114,11.08.2020,"Kære Mette Frederiksen Du bør ikke forlange af din befolkning, at den skal benytte medicinske mundbind i det offentlige rum. Heller ikke selv om der hen over sommeren er opstået øget risiko for spredning af coronavirus med flere covid-19 "
115,11.08.2020,", og hun blev beskrevet som både målrettet, velforberedt og en dygtig forhandler. Men alt det ændrede sig, da Mette Frederiksen i 2019 kom til magten og skulle sætte et nyt ministerhold. Valget faldt på Roskildes førstedame som landets nye kulturminister "
116,11.08.2020," sig Krav om mundbind i offentlig transport kan hurtigt blive relevant andre steder end i Østjylland. Statsminister Mette Frederiksen (S) sagde søndag, at danskerne skulle indstille sig på, at det kunne komme. Mandag siger direktør "
117,10.08.2020," de generelle anbefalinger om yderligere tiltag skal indføres. Ligesom statsminister Mette Frederiksen mandag udtalte, at en yderligere nedlukning af Danmark ikke er nødvendig i øjeblikket. »Vi vil gøre rigtig meget og gå rigtig langt for at undgå "
118,10.08.2020," ned i midten af marts. Meget er dog siden blevet genåbnet. De stigende smittetal har betydet, at nattelivet, der stod til at blive genåbnet i starten af august, har fået udskudt genåbningen. Statsminister Mette Frederiksen (S) slog dog mandag aften "
119,10.08.2020,"Trods stigende smittetal i Danmark er det ikke nødvendigt med en ny nedlukning af samfundet, som den der blev iværksat i marts. Det siger statsminister Mette Frederiksen (S) til TV2. - Vi vil gøre rigtig meget og gå rigtig langt "
120,10.08.2020," nattelivet vente, har statsminister Mette Frederiksen (S) meldt ud. "
