;date;text;id;key
15;2020-08-25 15:58:34+00:00;DK skal da vist både være blind og døv, hvis vi stadig fornægter at ME findes #dkmedier #sundpol #covid19dk #dkvid #dkforsk @SSTbrostrom @SSTProbst @ProfJLundgren @KareMolbak @henrik_ullum @prof_ost @heunicke @stinuslindgreen @MarieBrogaard @larsnp;1298288670416539648;@karemolbak
16;2020-08-25 13:23:48+00:00;#COVID19dk Norge på vej til at lukke for Tyskland og Liechtenstein... https://www.fhi.no/nyheter/2020/fhi-anbefaler-at-tyskland-og-liechtenstein-blir-rode/ @UMBorgerservice @LykkePetri @KareMolbak @SSTbrostrom @tv2newsdk @DR1TV #dkpol #dkmedier;1298249723002806273;@karemolbak
17;2020-08-25 13:01:36+00:00;Det handler om at det har været for diffust og svært, samt at sexistiske teorier som massehysteri/FL har fået lov at dominere i ME-historien. Nu har verdens-forskerne fået hul igennem, så det er blevet mere konkret - ME er fysisk - og der er meget vundet ved at finde en kur.;1298244134239690752;@karemolbak
18;2020-08-25 12:55:25+00:00;- under 1% opløftende Peter - menneskenes frygt for bivirkninger tror jeg bli'r afgørende hindring, måske spærring for at vi får sat en effektiv stopper for #COVID19 med vaccination...;1298242577028784128;@karemolbak
19;2020-08-25 12:43:20+00:00;Jeg er ikke i tvivl om at ME er alvorligt og invaliderende, og det burde være en selvfølge at det såkaldte sundhedsvæsen forholdt sig ordentligt til sygdommen. Du har jo en vis erfaring i at det ikke er tilfældet, så undrer mig over din tro på at hjælpen vil komme fra den kant;1298239536905035778;@karemolbak
20;2020-08-25 12:32:15+00:00;Det med farligheden er nu nok det de har bedst styr på. De har afprøvet på 35000 ptt med alvorlige bivirkninger under 1%. Det er mere effekten og dens størrelse, man er i tvivl om.;1298236749156671489;@karemolbak
21;2020-08-25 12:02:30+00:00;ME kan være helvede på jord, så jeg er meget taknemmelig for at han er bekymret og ikke bare ignorerer det. Nu kan der for alvor komme gang i den biomedicinske ME-forskning, så vi kan finde årsag og kur ;1298229261292249090;@karemolbak
22;2018-11-15 11:49:50+00:00;They could have been so much more.;1063036348603527168;@karemolbak
23;2020-08-25 11:54:28+00:00;Bare rolig Stella... det var en en pornomodel, en sci-fi-forfatter og en afdød forsker som stod bag det #FupStudie i @TheLancet der fik @WHO - og dermed @LMSTdk - til at stoppe forsøgene med Hydroxyklorokin... Her liste over DK forsøg pr. 21.08.20 https://laegemiddelstyrelsen.dk/da/nyheder/temaer/ny-coronavirus-covid-19/~/media/F17E7272B4734EADA1FD0DA3EA082411.ashx;1298227238983421953;@karemolbak
24;2020-08-25 11:51:38+00:00;Ja, han gør hvad han kan for at promote Gates vaccine;1298226526354366465;@karemolbak
25;2020-08-25 11:16:48+00:00;Hvis noget “næppe er farligt” eller “tyder på” og oveni det, anbefales det af Trump, så er jeg stået af. Sorry, han lovpriste også hydroxyklorokin, som lægerne måtte trække tilbage d. 04. juli pga øget dødelighed ;1298217759281688576;@karemolbak
26;2020-08-25 08:22:06+00:00;Tak, men lige der, tror jeg nok jeg ville foretrække at være lidt mere sikker. ;1298173797179297792;@karemolbak
27;2020-08-25 08:19:55+00:00;- godt du si'r lyst Kathe - normalt er du en af de allermest modige herinde ;1298173245154373632;@karemolbak
28;2020-08-25 08:16:47+00:00;Har bare ikke lyst til at deltage i et eksperiment ;1298172457589907456;@karemolbak
29;2020-08-25 08:15:33+00:00;"- hvis en læge brugte vendinger som ""næppe farligt"" og ""noget tyder på"" før en operation ville jeg løbe skrigende bort... Men pyt, som @TyraTgv sagde 12. maj i Deadline: ""Alt, hvad vi laver nu, er på en eller anden måde et eksperiment."" ";1298172149509820416;@karemolbak
30;2020-08-25 07:47:37+00:00;"Beviserne lever ikke op til FDA standard for lægemiddelgodkendelse, men FDA gør en undtagelse fordi det næppe er farligt og ""noget tyder på"" en vis virkning.";1298165118627467264;@karemolbak
31;2020-08-25 07:45:25+00:00;"Minus er at det er observationelt, så der kan være sammenblanding mellem behandling og sygdoms: De sygeste behandles sent i forløb eller omvendt. Plus er en dosis-respons effekt, hvor de ikke kendte ""dosis"" (antistof) på forhånd.";1298164562403962882;@karemolbak
32;2020-08-25 07:31:13+00:00;Synes man har hørt flere der har forstand på det, være skeptiske, men lad os se. ;1298160988907343873;@karemolbak
33;2020-08-25 07:29:45+00:00;- ikke viden nok jf. overlæge på Hvidovre - har hidtil kun brugt som sidste behandlingsmulighed... ;1298160623059181568;@karemolbak
34;2020-08-24 16:36:23+00:00;Virker det ????;1297935797375705090;@karemolbak
35;2020-08-22 15:30:26+00:00;@Statsmin @SSI_dk @folketinget @JakobEllemann @DKsundhed @KareMolbak IFR for corona = 0,2%. Derefter skal du finde en der faktisk HAR corona = 1 /300. Risiko = 0,00067%.... Stop nu det mund-ble og nedluknings galskab.;1297194425957986307;@karemolbak
36;2020-08-22 09:20:02+00:00;Måske, men jeg undre mig bare stadig over hvorfor tallene ikke bliver offentliggjort det vil jo netop underbygge argumentet for brug af mundbind i den offentlige trafik..;1297101211469066241;@karemolbak
37;2020-08-22 09:12:14+00:00;Sundhedsmyndighederne har rigtig mange opgaver - jeg vil mene at dit ønske er i kategorien “nice to have” Sundhedsstyrelsen og WHO anbefale brug af mundbind i kollektiv trafik og det er efter min mening tilstrækkeligt;1297099250178744320;@karemolbak
38;2020-08-22 09:06:24+00:00;Hvis ikke du er sundhedsekspert hvorfor udtaler du dig så egentlig om at bruge mundbind da det jo netop er en foranstaltning som sundhedsmyndighederne har pålagt danskerne? #SkomagerBlivVedDinLæst;1297097781761507328;@karemolbak
39;2020-08-22 09:03:50+00:00;Få nu bare @Heunicke og @KareMolbak til at fremlægge de danske tal, det er ikke svært...;1297097133154340864;@karemolbak
40;2020-08-22 08:59:45+00:00;Jeg er ikke sundhedsekspert, men man skal ikke have fulgt særligt meget med for at vide at netop Corona er en vanskelig sygdom fordi en del ikke udviser symptomer. Her er en tilfældig artikel om emnet:;1297096105692454912;@karemolbak
41;2020-08-22 08:51:34+00:00;Men hvor mange af de smittede udviser ingen symptomer? Hvorfor får du ikke @Heunicke og @KareMolbak til at oplyse det? Igår offentliggjorde @SSI_dk at 71 personer det seneste døgn var testet positiv for Covid-19 hvor mange af de 71 havde ikke symptomer? Læg da tallene frem;1297094046356254720;@karemolbak
42;2020-08-20 20:48:02+00:00;@Statsmin @SSI @KareMolbak @folketinget @JakobEllemann @DKsundhed Hvorfor bliver i ved med at smadre mine børns skolegang? Stop det galskab - det er psykose, der er ingen børn der dør af det her. LUK OP FOR SKOLER NU!;1296549578687295490;@karemolbak
43;2020-08-19 07:15:45+00:00;#NorgeUdAfCoronakrisen Bliv inspireret når @erna_solberg/@jonasgahrstore løfter sløret digitalt hos @Fafoinfo... @Heunicke @LykkePetri @VangstedMarie @KareMolbak @SSTbrostrom @LMSTSenderovitz @TyraTgv @tv2newsdk @DR1TV #dkpol #dkmedier #sundpol #COVID19 #Covid19dk #coronavirus;1295982770167193600;@karemolbak
44;2020-08-18 21:24:40+00:00;Jeg har selvfølgelig også mundbind på i bussen. Selv om jeg er alene med chaufføren, er der ikke mange ledige pladser. Men der er gratis mundbind ved indgangen, hvis man har glemt et i farten.;1295834020585123840;@karemolbak
45;2020-08-17 21:06:07+00:00;#SommerMedCorona Om lidt er det 5 mdr. siden @statsmin og danskerne cementerede et mageløst #SamfundsSind og forberedte en fælles #DansMedCorona. Og @KareMolbak/@SSTbrostrom er stadig vores ultimative #Covid19dk helte. PS Få nu ansat en #SSIkommunikationschef. #dkpol #dkmedier;1295466965289574401;@karemolbak
46;2020-08-15 19:13:55+00:00;Bedste. Mundbindsbillede. Nogensinde. ;1294713954321694726;@karemolbak
47;2020-08-15 15:09:00+00:00;"Fakta er fakta @regeringDK ønsker at holde Danmark nedlukket Man manipulerer med tal Lyt til @LBMathiesen @NyeBorgerlige #dkpol #covid19dk @Heunicke @SSTbrostrom @KareMolbak https://www.facebook.com/398454550257699/posts/2680038232099308/?vh=e&amp;d=t";1294652318596595712;@karemolbak
48;2020-08-15 14:26:42+00:00;Jeg er måske ikke helt så elegant til at tage mundbind af og på som @SSTbrostrom, men jeg har også kun et par ugers erfaring. Jeg nominerer følgende til @WHO #WearAMask udfordring @KareMolbak @LykkePetri @SSTProbst @Peter_R_Hansen @peterbrodersen;1294641670630375427;@karemolbak
49;2018-11-15 11:49:50+00:00;They could have been so much more.;1063036348603527168;@karemolbak
50;2020-08-15 10:40:18+00:00;Ville ønske de danske myndigheder/forskere også ville fokusere på linket mellem Covid19 og ME. Der er meget viden at trække på #sundpol #covid19dk #dkmedier #coronavirusdk @SSTbrostrom @SSTProbst @ProfJLundgren @KareMolbak @Heunicke @Blixt22 @stinuslindgreen @Camilla_Rathcke;1294584697767571458;@karemolbak
51;2020-08-14 16:22:55+00:00;Nogen tror dit, andre dat. Lad @SSTbrostrom @KareMolbak @ProfJLundgren et al “med” politikerne køre dette til ende. Så ikke splid @btdk @pomaEB @berlingske Der kommer jo en sml eval som pressen ka rapportere om og stille ? til. I dirrer som vovsen når det er fodringstid;1294308530107879426;@karemolbak
52;2020-08-13 18:19:49+00:00;Kan kun give @ThomsenNinna ret , når man kender flere udsatte familier , så er tanken om de igen mister kontakt til skole , børnehave og netværk skræmmende. Hvis skolerne skal lukke skal det være fordi @SSTbrostrom og @KareMolbak mener det er eneste mulighed der findes. ;1293975563795914760;@karemolbak
53;2020-08-11 20:56:01+00:00;Nu har @KareMolbak og co afleveret notat om faren ved smitte ifm åbning af fx spillesteder og natklubber. Af ren nysgerrighed håber jeg, at nogen spørger til, hvordan åbne natklubber i fx Norge har påvirket deres smittetal? #dkpol;1293290093919326209;@karemolbak
54;2020-08-11 11:06:21+00:00;Jeg har kun set artikler og nyhedsudsendelser der siger at der testes mange flere. Ligesom at jeg lige viste at der testes langt flere via TestDanmark der nu tester folk uden symptomer. Hvis du ligger inde med anden information end det, så har jeg ikke noget bud på en forklaring;1293141702442704896;@karemolbak
55;2020-08-11 11:00:54+00:00;Vi tester ikke flere end vi gjorde for et par måneder siden, og samme billede ses også i andre lande. Forklarer ikke den pludseligt opståede samtidige stigning i smitteforekomst overalt.;1293140327906316290;@karemolbak
56;2020-08-11 10:55:40+00:00;TestCenter Danmark? Alle danskere kan nu blive testet, også de uden symptomer. Det kunne man ikke før, så nu registreres alle de ufarlige tilfælde også;1293139012790767618;@karemolbak
57;2020-08-11 10:46:42+00:00;Så benyt DK som eksempel. Hvad skyldes den pludselige opblomstring: At vi har importeret/forflyttet virus, eller at virus har ligget i dvale?;1293136755701567489;@karemolbak
58;2020-08-11 10:41:00+00:00;Jeg har kun set artikler der forklarer at alle lande tester mere og iøvrigt er begyndt at teste mange flere uden symptomer - derfor findes flere smittede da man i starten kun testede på f.eks sygehuse osv.;1293135320309956608;@karemolbak
59;2020-08-11 10:30:14+00:00;Forstår din pointe, men testning har i de fleste lande ligget på et forholdsvist stabilt højt niveau igennem måneder, og forklarer således ikke den pludselige samtidige stigning.;1293132611376865280;@karemolbak
60;2020-08-11 10:03:53+00:00;Hvis alle lande tester mere på anbefaling af WHO? Jeg synes ellers det giver fin mening at man finde flere positive og derved mindsker mørketallet.;1293125979246940162;@karemolbak
61;2020-08-11 10:02:37+00:00;Ved øget testning findes selvsagt flere smittede, men jeg kan ikke se, at det skulle forklare en næsten samtidig stigning af smitteforekomst i det meste af verden.;1293125662081986561;@karemolbak
62;2020-08-11 09:57:07+00:00;Mon ikke det er fordi beskeden fra WHO har været er der skal testes mere og flere tests giver flere positive resultater?;1293124278406307840;@karemolbak
63;2020-08-11 09:54:21+00:00;Hej @KareMolbak @SSI_dk Vi ser pt stigende smitteforekomst næsten overalt i Europa og Verden. Ved vi om dette primært skyldes forflytning af smitte gennem rejseaktivitet, eller om virus smitteegenskaber er sæsonbestemt?;1293123583171059714;@karemolbak
64;2020-08-11 07:39:17+00:00;Ja, men jeg kan ikke se nogen argumenter for at sige virus, når virussen er mere korrekt.;1293089591822606338;@karemolbak
65;2020-08-11 06:49:16+00:00;Ja, din pointe er god nok. Lige her og nu vil de fleste automat-tolke 'virus' som omhandlende det Corona-virus der kan føre til COVID-19. Men om en år-række, når nu-tiden bliver historisk aktuel, så vil 'virus' måske nok vise sig at have været et lidt vagt og Upræcist ord-valg.;1293077002573033472;@karemolbak
66;2020-08-11 05:40:09+00:00;Ja, men det er jo en specifik coronavirus, der lige nu florerer i Danmark. Ikke den der udløste MERS, men den der udløser covid-19. Man ville næppe heller sige Kasper er stadig på fri fod, da der er mange Kasper ja, så derfor ville man formentlig som minimum bruge efternavn også;1293059608928563202;@karemolbak
67;2020-08-11 04:43:04+00:00;Jeg ville sammen-ligne 'gernings-mand' med 'sygdom'. SygdomEN er her stadig. Men hvis gernings-manden hedder Kasper, så er du tilbage ved navnet. Sygdom og gernings-mand er 'ting', mens Kasper og Corona er et 'navn' på 'ting'. Der kan godt være mere end 1 Kasper.;1293045245349900288;@karemolbak
68;2020-08-11 04:36:40+00:00;Men coronavirus er vel et navneord - der findes flere, og den der udløser covid-19 er her stadig. Man ville vel heller ikke sige “gerningsmand er stadig på fri fod”;1293043635026632706;@karemolbak
69;2020-08-11 03:14:25+00:00;Det er nok bare fordi det bruges som forkortelse på navnet. Kasper er her stadig. Ikke 'Kasperen' er her stadig. CoronaVirus er her stadig = Virus er her stadig. Eller også er det bare #NewSpeak 'smartness' :);1293022934399963136;@karemolbak
70;2019-01-01 14:47:18+00:00; Form Experience Potential Here's the top 50 players under the age of 23 in world football.;1080113238535294976;@karemolbak
71;2020-08-10 15:36:32+00:00;Men Dansk Sprognævn er vel den højeste sprogmyndighed her i landet. Hvis lægerne mener, DSN tager fejl, må de vel overbevise dem og få dem til at rette ind? :-);1292847304978956294;@karemolbak
72;2020-08-10 15:26:35+00:00;Du har ret. Jeg tror stadig på at en læge hellere siger (corona)virus end virussen. Mindes @AsserThomsen har berørt det?;1292844800769761280;@karemolbak
73;2020-08-10 14:34:09+00:00;Viraet vil man vel i øvrigt aldrig sige: så hedder det vel viraene? :);1292831607758430214;@karemolbak
74;2020-08-10 14:32:40+00:00;"Men Dansk Sprognævn er rimelig klar i mælet: det hedder virussen eller virusset i bestemt form ental. Mette Frederiksen har jeg i øvrigt flere gange hørt sige ""virussen er her stadig"".";1292831232955428865;@karemolbak
75;2020-08-10 14:29:51+00:00;Du har ret - tror det med virus og ikke “virussen/virusset/viraet(!)” er noget læge-latin som gør man siger virus om det hele.;1292830525841977344;@karemolbak
76;2020-08-10 13:56:03+00:00;Ville det ikke give mening at tilbyde ALLE (der skulle have lyst) en influenza-vaccine i år, så ikke kun de svage/ældre, for at begrænse antallet af smittede i efteråret, så der kan aflastes for evt. stigning af Covid19 patienter osv.? #dkpol @Heunicke @KareMolbak @SSTbrostrom;1292822019764101120;@karemolbak
77;2020-08-10 13:51:59+00:00;Hvorfor er det ikke sprogligt forkert, når @Heunicke, @KareMolbak og @SSTbrostrom siger “virus er her stadig” og ikke virusSEN? Det er da en konkret virus, vi snakker om? #twitterhjerne;1292820994076430336;@karemolbak
78;2020-08-10 11:21:33+00:00;Med på pressemødet: - @Heunicke - @BennyEngelbrech - @SSTbrostrom - @KareMolbak - @LykkePetri - @ThorkildFogde;1292783136498163713;@karemolbak
79;2020-08-10 10:26:49+00:00;"#COVID19 Rejsevante vil hellere droppe ferien end risikere #CoronaVirus karantæne... ude eller hjemme https://via.ritzau.dk/pressemeddelelse/de-flesta-europeiska-turister-skulle-hellre-stalla-in-sin-semester-an-att-hamna-i-karantan?publisherId=10811023&amp;releaseId=13597628 @statsmin @erna_solberg @Heunicke @KareMolbak @SSTbrostrom @tv2newsdk @DR1TV @UMBorgerservice @YouGov_SE @YouGov #YouGovEuroTrack #dkpol #dkmedier";1292769365234982912;@karemolbak
80;2020-08-09 06:28:52+00:00;@KareMolbak - ved du om SSI læser og svarer på denne kanal?;1292347095500967937;@karemolbak
81;2020-08-08 21:12:25+00:00;I øvrigt et ret vildt synspunkt fra en redaktør at embedsmænd og fagfolk skal holde deres kæft (være profesionelle). Kors i skuret. Jeg vil helt lade være med at kommentere manglen på basal matematisk viden. Folkeskolen var åbenbart ikke nok.;1292207057702211586;@karemolbak
82;2020-08-08 21:08:45+00:00;"I øvrigt er pandemier ligeglade med politiske vedtagelser ;)";1292206136226185217;@karemolbak
83;2020-08-08 20:06:12+00:00;Ja, de er ikke rigtig kloge. Men de findes desværre også andre steder..;1292190396475478016;@karemolbak
84;2020-08-08 19:59:48+00:00;"I al fald ikke i Berlin, Frankfurt... andre tyske byer kan vist også forvente mærkværdigheder: ""In Berlin conspiracy theorists join right-wing extremists at a protest. They claim “fake scientists” had created the “fake virus” #COVID19."" Men vi kan #dkpol #dkmedier @tv2newsdk";1292188786198302722;@karemolbak
85;2020-08-08 19:32:40+00:00;Har ingen anelse Viggo... jeg har heller ikke fået tjekket op på baggrund for ændringerne i Sverige. Grunden til mit tweet er at vi plejer at følge Norge. Og naturligvis at Skåne (inkl. Malmø) nu er i rødt Læs venligst mere her: https://www.fhi.no/nettpub/coronavirus/fakta/reiserad-knyttet-til-nytt-koronavirus-coronavirus/#land-og-omraader-med-tilstrekkelig-lav-smittespredning #dkpol #dkmedier;1292181957560999936;@karemolbak
86;2020-08-08 19:30:25+00:00;Det lyder dejligt Carina har selv købt og vist fået nogle af arbejdet Men nej, Berlin bliver desværre ikke i august. Det er godt nok svært at planlægge noget lige i øjeblikket ;1292181390499487749;@karemolbak
87;2020-08-08 19:19:55+00:00;Herligt Stella så kan du godt forberede dig på en lille løbetur når Merlin igen kan ånde frit PS Går ud fra du ikke skal til Berlin i august Btw. har du købt #MUNDBIND til hele #HøedtFamilien herunder @CarinaHoeedt ;1292178747303567361;@karemolbak
88;2020-08-08 19:01:49+00:00;Hvad hvis man kører i bil gennem skåne til resten af Sverige og Norge. Er der så karantæneregler??;1292174190431408136;@karemolbak
89;2020-08-08 18:55:57+00:00;Det er ærligt talt så trist og utrygt med al den Corona. ;1292172714652901377;@karemolbak
90;2020-08-08 18:53:01+00:00;"#COVID19 Fra i dag (8/8) har @erna_solberg karantænelistet *) ""indrejser"" fra Frankrig, Tjekkiet, Monaco og Schweiz. Også Skåne er nu i rødt. *) 10 dage. @statsmin @UMBorgerservice @Heunicke @LykkePetri @VangstedMarie @KareMolbak @SSTbrostrom #dkpol #dkmedier @tv2newsdk @DR1TV";1292171975884972034;@karemolbak
91;2018-11-15 11:49:50+00:00;They could have been so much more.;1063036348603527168;@karemolbak
92;2020-08-08 16:26:00+00:00;"I har travlt - men denne planche er hurtig at overskue. Måske I svarer: ""Alt det ved vi godt"" OK, men hvorfor forholder I jer så passive ? Stop fejlbehandlingen, udvis forståelse, giv lindring. ME patienter lider @Heunicke @KareMolbak @ProfJLundgren @SSTProbst @Camilla_Rathcke";1292134979749720064;@karemolbak
93;2020-08-08 15:21:19+00:00;Luk Århus ned, åben Danmark op. Længere er den ikke @Statsmin @regeringDK @Heunicke @DKsundhed @SSTbrostrom @SSTSundhed @KareMolbak @SSI_dk #dkpol #sundpol #covid19dk #tagdanmarktilbage;1292118699583967234;@karemolbak
94;2020-08-08 15:01:04+00:00;I har travlt med covid 19, forståeligt. Men send en tanke på #SevereMEday - og tænk over hvad I kan gøre. Eks: Stop GET/CBT også til mild/moderat ME, da er potientielle severe ptt, hvis fejlbehandles. Ved det ... @Heunicke @KareMolbak @ProfJLundgren @Camilla_Rathcke @SSTProbst;1292113605496897536;@karemolbak
95;2020-08-08 14:50:47+00:00;Så @gmitchew og @SSTbrostrom og @KareMolbak Der er hørt efter og er klar med de forhåbentlig sikre mundbind Vi vil ikke have endnu en nedlukning #COVID19dk #CoronavirusPandemic #dkpol;1292111019054178304;@karemolbak
96;2020-08-08 14:46:30+00:00;Et ‘tilfældigt interview’ er, må man forstå på @btdk , når man lader sig interviewe til et seriøst fagblad. Tak - det satte nogle ting på plads. #dkmedier #dksund @ingdk @KareMolbak ;1292109939155050496;@karemolbak
97;2020-08-07 15:39:55+00:00;Har i tænkt jer at genoptage daglige opdateringer af smittetal også i weekenden, nu når smittetryk (kontaktal) er stigende? @SSI_dk @KareMolbak;1291760992884531203;@karemolbak
98;2020-08-07 15:30:41+00:00;Wow . Tak for udklippet.;1291758671425409027;@karemolbak
99;2020-08-07 14:52:21+00:00;"- fra de ""glade"" dage i maj (klik venligst på illu) ";1291749022714277889;@karemolbak
100;2020-08-07 14:48:32+00:00;Seriøst godt arbejde Heunicke. Er imponeret over det store test-setup og smittesporingen I har sat op, vigtige og gode tiltag ;1291748061828407297;@karemolbak
101;2020-08-07 14:33:13+00:00;Og desværre får vi bevis for at risikoen for at blive smittet med #COVID19 af #Superspreder er langt større indendørs end i det offentlige rum. Op til 10 meter større @statsmin @Heunicke @LykkePetri @VangstedMarie @KareMolbak @SSTbrostrom #dkpol #dkmedier @tv2newsdk @DR1TV;1291744206856355840;@karemolbak
102;2020-08-07 14:29:59+00:00;En af de større tåbeligheder var at de reducerede afstanden på steder hvor 2m fungerede fint. Supermarkeder, byggemarkeder, osv.;1291743395925426177;@karemolbak
103;2020-08-07 14:25:15+00:00;Så er den 1 m vel en politisk beslutning? ;1291742202809454594;@karemolbak
104;2020-08-07 14:21:00+00:00;#COVID19dk Restauranternes åbning blev gjort mulig da @SSTbrostrom halverede afstandskravet fra 2 til 1 meter 10. maj. Men selv gik han ind for 1,5 meter @KareMolbak bakkede ham op. Dog kun ved #UdendørsServering https://www.dr.dk/nyheder/detektor/detektor-det-holder-ikke-brostroem-ville-have-mere-afstand-paa-restauranter?cid=newsletter_nb_nyhedsoverblik-middag_20200807121523 #dkpol #dkmedier @tv2newsdk @DR1TV;1291741136432791552;@karemolbak
105;2020-08-07 13:46:03+00:00;"#MUNDBIND @SSTbrostrom: ""- er godt ved fx uundgåelig trængsel men gør det svært for mennesker med hørenedsættelse da det vanskeliggør mundaflæsning."" Ha' en herlig weekend https://twitter.com/gmitchew/status/1281188837625139205 @Heunicke @LykkePetri @KareMolbak #dkpol #dkmedier @tv2newsdk @DR1TV #COVID19dk";1291732339945615360;@karemolbak
106;2020-08-07 13:14:09+00:00;Skal ældre betale prisen for der er folk der er ligeglade med de forholdsregler som er opsat? Indfør max pris på mundbind indfør maskepåbud alle off steder inkl plejehjem. Og så sørg for at de ældre kan få besøg.;1291724310118371328;@karemolbak
107;2020-08-07 13:05:39+00:00;Det kommer garanteret. Mange holder ikke afstand, desværre.;1291722171644092417;@karemolbak
108;2020-08-07 12:54:47+00:00;- også i @koebenhavner og @FKommune @Heunicke @LykkePetri @VangstedMarie @KareMolbak @SSTbrostrom @LMSTSenderovitz @TyraTgv #dkpol #dkmedier @tv2newsdk @DR1TV;1291719437234642944;@karemolbak
109;2020-08-07 12:07:20+00:00;Det ligner smølferne i baggrunden :D;1291707494415425536;@karemolbak
110;2020-08-07 12:01:23+00:00;Det sejler for @regeringDK @Statsmin @Heunicke @DKsundhed @SSTbrostrom @SSTSundhed @KareMolbak @SSI_dk #dkpol #MetteOgKaos;1291705999066386432;@karemolbak
111;2020-08-07 08:43:36+00:00;Stigende smittetal får nu konsekvenser - forsamlingsforbud bliver ikke hævet http://nyheder.tv2.dk/politik/2020-08-06-stigende-smittetal-faar-nu-konsekvenser-forsamlingsforbud-bliver-ikke-haevet Stop nu @Heunicke @KareMolbak @SSTbrostrom Spær alle dem inde som ikke vil tage hensyn, ikke de lovlydige #dkpol #dkmedier @venstredk @JakobEllemann #COVID;1291656225411731460;@karemolbak
112;2019-01-01 14:40:41+00:00;So. Much. Silverware. These 10 clubs have dominated Europe's top 5 leagues.;1080111576320016385;@karemolbak
113;2020-08-06 13:15:37+00:00;#Seruminstituttet Til @Kristianthdahl og et par #dummernikker hos @tv2newsdk: @KareMolbak er faglig direktør ved @SSI_dk Mads Melbye har sagt op (#KAPS @PoulSchmith undersøger ham og ekskolleger). Ole Jensen er konst. dir. og @VangstedMarie er med ombord. #dkpol #dkmedier;1291362292957949954;@karemolbak
114;2020-08-05 21:13:51+00:00;@KareMolbak, opmærksomheden henledes venligst på disse tre studier vedr. børns rolle som drivere i smittespredning. Måske du allerede er bekendt med dem. https://zoonosen.charite.de/fileadmin/user_upload/microsites/m_cc05/virologie-ccm/dateien_upload/Weitere_Dateien/analysis-of-SARS-CoV-2-viral-load-by-patient-age.pdf https://jamanetwork.com/journals/jamapediatrics/fullarticle/2768952 https://www.medrxiv.org/content/10.1101/2020.07.16.20127357v1?rss=1;1291120256648454147;@karemolbak
